dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha,yield_lag1,yield_lag2,yield_lag3,yield_rolling3,yield_yoy_change,area_lag1,state_avg_yield
73,2016,5,Karnataka,Bellary,16.05,20.18,1257.0,944.0,1073.0,1011.0,1009.3333333333334,0.33156779661016955,14.16,919.8888888888889
73,2017,5,Karnataka,Bellary,24.47,44.95,1837.0,1257.0,944.0,1073.0,1091.3333333333333,0.4614160700079555,16.05,1521.235294117647
73,2018,5,Karnataka,Bellary,15.53,17.75,1143.0,1837.0,1257.0,944.0,1346.0,-0.3777898747958628,24.47,968.64
73,2019,5,Karnataka,Bellary,32.54,48.42,1488.0,1143.0,1837.0,1257.0,1412.3333333333333,0.30183727034120733,15.53,1106.3633333333335
74,1993,5,Karnataka,Dharwad,2.86,1.69,591.0,484.0,409.0,323.0,405.3333333333333,0.22107438016528924,1.88,610.7272727272727
74,1994,5,Karnataka,Dharwad,2.67,1.0,375.0,591.0,484.0,409.0,494.6666666666667,-0.36548223350253806,2.86,423.27272727272725
74,1995,5,Karnataka,Dharwad,1.21,0.66,545.0,375.0,591.0,484.0,483.3333333333333,0.45333333333333337,2.67,616.3636363636364
74,1996,5,Karnataka,Dharwad,1.56,0.82,526.0,545.0,375.0,591.0,503.6666666666667,-0.034862385321100864,1.21,616.8181818181819
74,1997,5,Karnataka,Dharwad,1.58,0.56,354.0,526.0,545.0,375.0,482.0,-0.3269961977186312,1.56,404.27272727272725
74,2012,5,Karnataka,Dharwad,0.02,0.02,1000.0,354.0,526.0,545.0,475.0,1.824858757062147,1.58,988.1
74,2013,5,Karnataka,Dharwad,0.01,0.01,1000.0,1000.0,354.0,526.0,626.6666666666666,0.0,0.02,1081.0555555555557
74,2014,5,Karnataka,Dharwad,0.01,0.01,1000.0,1000.0,1000.0,354.0,784.6666666666666,0.0,0.01,981.625
74,2018,5,Karnataka,Dharwad,0.05,0.06,1019.0,1000.0,1000.0,1000.0,1000.0,0.018999999999999906,0.01,968.64
74,2019,5,Karnataka,Dharwad,0.08,0.08,1093.0,1019.0,1000.0,1000.0,1006.3333333333334,0.07262021589793921,0.05,1106.3633333333335
75,1993,5,Karnataka,Belgaum,44.44,16.46,370.0,202.0,302.0,177.0,227.0,0.8316831683168318,45.44,610.7272727272727
75,1994,5,Karnataka,Belgaum,44.22,13.05,295.0,370.0,202.0,302.0,291.3333333333333,-0.20270270270270274,44.44,423.27272727272725
75,1995,5,Karnataka,Belgaum,36.3,7.96,219.0,295.0,370.0,202.0,289.0,-0.25762711864406784,44.22,616.3636363636364
75,1996,5,Karnataka,Belgaum,40.59,12.05,297.0,219.0,295.0,370.0,294.6666666666667,0.3561643835616439,36.3,616.8181818181819
75,1997,5,Karnataka,Belgaum,34.92,5.67,162.0,297.0,219.0,295.0,270.3333333333333,-0.4545454545454546,40.59,404.27272727272725
75,1998,5,Karnataka,Belgaum,30.89,8.9,288.0,162.0,297.0,219.0,226.0,0.7777777777777777,34.92,622.6
75,1999,5,Karnataka,Belgaum,40.3,14.08,349.0,288.0,162.0,297.0,249.0,0.21180555555555558,30.89,539.5
75,2000,5,Karnataka,Belgaum,42.3,18.0,426.0,349.0,288.0,162.0,266.3333333333333,0.22063037249283668,40.3,851.5
75,2001,5,Karnataka,Belgaum,11.31,3.17,280.0,426.0,349.0,288.0,354.3333333333333,-0.34272300469483563,42.3,511.5
75,2002,5,Karnataka,Belgaum,20.99,2.82,134.0,280.0,426.0,349.0,351.6666666666667,-0.5214285714285714,11.31,432.3125
75,2003,5,Karnataka,Belgaum,5.93,1.06,179.0,134.0,280.0,426.0,280.0,0.33582089552238803,20.99,547.0666666666667
75,2004,5,Karnataka,Belgaum,40.73,20.51,504.0,179.0,134.0,280.0,197.66666666666666,1.8156424581005588,5.93,593.7333333333333
75,2005,5,Karnataka,Belgaum,27.55,10.73,389.0,504.0,179.0,134.0,272.3333333333333,-0.22817460317460314,40.73,812.8125
75,2006,5,Karnataka,Belgaum,30.04,9.57,319.0,389.0,504.0,179.0,357.3333333333333,-0.17994858611825193,27.55,492.8
75,2007,5,Karnataka,Belgaum,36.17,17.34,479.0,319.0,389.0,504.0,404.0,0.5015673981191222,30.04,896.9333333333333
75,2008,5,Karnataka,Belgaum,14.13,5.75,407.0,479.0,319.0,389.0,395.6666666666667,-0.1503131524008351,36.17,644.4285714285714
75,2009,5,Karnataka,Belgaum,24.31,6.29,259.0,407.0,479.0,319.0,401.6666666666667,-0.36363636363636365,14.13,475.3076923076923
75,2010,5,Karnataka,Belgaum,19.15,12.52,654.0,259.0,407.0,479.0,381.6666666666667,1.525096525096525,24.31,1009.0
75,2011,5,Karnataka,Belgaum,12.46,5.52,443.0,654.0,259.0,407.0,440.0,-0.32262996941896027,19.15,867.625
75,2012,5,Karnataka,Belgaum,7.58,2.66,351.0,443.0,654.0,259.0,452.0,-0.20767494356659144,12.46,988.1
75,2013,5,Karnataka,Belgaum,12.44,8.2,659.0,351.0,443.0,654.0,482.6666666666667,0.8774928774928774,7.58,1081.0555555555557
75,2014,5,Karnataka,Belgaum,9.26,6.15,664.0,659.0,351.0,443.0,484.3333333333333,0.007587253414264028,12.44,981.625
75,2015,5,Karnataka,Belgaum,4.54,1.69,372.0,664.0,659.0,351.0,558.0,-0.43975903614457834,9.26,714.4705882352941
75,2016,5,Karnataka,Belgaum,10.2,6.19,607.0,372.0,664.0,659.0,565.0,0.631720430107527,4.54,919.8888888888889
75,2017,5,Karnataka,Belgaum,7.78,9.42,1210.0,607.0,372.0,664.0,547.6666666666666,0.9934102141680394,10.2,1521.235294117647
75,2018,5,Karnataka,Belgaum,9.03,9.92,1098.0,1210.0,607.0,372.0,729.6666666666666,-0.09256198347107436,7.78,968.64
75,2019,5,Karnataka,Belgaum,19.15,20.83,1088.0,1098.0,1210.0,607.0,971.6666666666666,-0.00910746812386154,9.03,1106.3633333333335
76,1993,5,Karnataka,Bijapur,74.79,53.11,710.0,575.0,524.0,519.0,539.3333333333334,0.23478260869565215,128.61,610.7272727272727
76,1994,5,Karnataka,Bijapur,85.0,33.81,398.0,710.0,575.0,524.0,603.0,-0.43943661971830983,74.79,423.27272727272725
76,1995,5,Karnataka,Bijapur,137.8,94.99,689.0,398.0,710.0,575.0,561.0,0.7311557788944723,85.0,616.3636363636364
76,1996,5,Karnataka,Bijapur,157.1,114.35,728.0,689.0,398.0,710.0,599.0,0.05660377358490565,137.8,616.8181818181819
76,1997,5,Karnataka,Bijapur,94.76,40.78,430.0,728.0,689.0,398.0,605.0,-0.40934065934065933,157.1,404.27272727272725
76,1998,5,Karnataka,Bijapur,88.69,64.61,728.0,430.0,728.0,689.0,615.6666666666666,0.6930232558139535,94.76,622.6
76,1999,5,Karnataka,Bijapur,114.01,73.69,646.0,728.0,430.0,728.0,628.6666666666666,-0.11263736263736268,88.69,539.5
76,2000,5,Karnataka,Bijapur,111.7,90.0,806.0,646.0,728.0,430.0,601.3333333333334,0.24767801857585137,114.01,851.5
76,2001,5,Karnataka,Bijapur,10.3,5.44,528.0,806.0,646.0,728.0,726.6666666666666,-0.3449131513647643,111.7,511.5
76,2002,5,Karnataka,Bijapur,55.61,22.68,408.0,528.0,806.0,646.0,660.0,-0.2272727272727273,10.3,432.3125
76,2003,5,Karnataka,Bijapur,36.57,21.15,578.0,408.0,528.0,806.0,580.6666666666666,0.41666666666666674,55.61,547.0666666666667
76,2004,5,Karnataka,Bijapur,97.63,64.62,662.0,578.0,408.0,528.0,504.6666666666667,0.1453287197231834,36.57,593.7333333333333
76,2005,5,Karnataka,Bijapur,83.07,52.47,632.0,662.0,578.0,408.0,549.3333333333334,-0.0453172205438066,97.63,812.8125
76,2006,5,Karnataka,Bijapur,95.66,44.25,463.0,632.0,662.0,578.0,624.0,-0.2674050632911392,83.07,492.8
76,2007,5,Karnataka,Bijapur,116.37,74.32,639.0,463.0,632.0,662.0,585.6666666666666,0.3801295896328294,95.66,896.9333333333333
76,2008,5,Karnataka,Bijapur,33.18,18.52,558.0,639.0,463.0,632.0,578.0,-0.12676056338028174,116.37,644.4285714285714
76,2009,5,Karnataka,Bijapur,62.06,28.25,455.0,558.0,639.0,463.0,553.3333333333334,-0.1845878136200717,33.18,475.3076923076923
76,2010,5,Karnataka,Bijapur,65.45,52.29,799.0,455.0,558.0,639.0,550.6666666666666,0.756043956043956,62.06,1009.0
76,2011,5,Karnataka,Bijapur,60.05,51.17,852.0,799.0,455.0,558.0,604.0,0.06633291614518155,65.45,867.625
76,2012,5,Karnataka,Bijapur,55.44,51.98,938.0,852.0,799.0,455.0,702.0,0.10093896713615025,60.05,988.1
76,2013,5,Karnataka,Bijapur,69.83,75.69,1084.0,938.0,852.0,799.0,863.0,0.15565031982942434,55.44,1081.0555555555557
76,2014,5,Karnataka,Bijapur,48.81,37.28,764.0,1084.0,938.0,852.0,958.0,-0.2952029520295203,69.83,981.625
76,2015,5,Karnataka,Bijapur,20.16,5.73,284.0,764.0,1084.0,938.0,928.6666666666666,-0.6282722513089005,48.81,714.4705882352941
76,2016,5,Karnataka,Bijapur,43.15,49.19,1140.0,284.0,764.0,1084.0,710.6666666666666,3.014084507042254,20.16,919.8888888888889
76,2017,5,Karnataka,Bijapur,25.75,23.22,902.0,1140.0,284.0,764.0,729.3333333333334,-0.2087719298245614,43.15,1521.235294117647
76,2018,5,Karnataka,Bijapur,19.37,14.58,752.0,902.0,1140.0,284.0,775.3333333333334,-0.16629711751662968,25.75,968.64
76,2019,5,Karnataka,Bijapur,50.1,31.38,626.0,752.0,902.0,1140.0,931.3333333333334,-0.16755319148936165,19.37,1106.3633333333335
77,1993,5,Karnataka,Bidar,12.81,7.66,598.0,324.0,343.0,308.0,325.0,0.845679012345679,12.83,610.7272727272727
77,1994,5,Karnataka,Bidar,15.55,5.53,356.0,598.0,324.0,343.0,421.6666666666667,-0.4046822742474916,12.81,423.27272727272725
77,1995,5,Karnataka,Bidar,15.11,8.45,559.0,356.0,598.0,324.0,426.0,0.5702247191011236,15.55,616.3636363636364
77,1996,5,Karnataka,Bidar,16.02,9.82,613.0,559.0,356.0,598.0,504.3333333333333,0.09660107334525936,15.11,616.8181818181819
77,1997,5,Karnataka,Bidar,14.76,9.5,644.0,613.0,559.0,356.0,509.3333333333333,0.05057096247960846,16.02,404.27272727272725
77,1998,5,Karnataka,Bidar,13.99,6.4,457.0,644.0,613.0,559.0,605.3333333333334,-0.29037267080745344,14.76,622.6
77,1999,5,Karnataka,Bidar,8.69,6.72,773.0,457.0,644.0,613.0,571.3333333333334,0.6914660831509847,13.99,539.5
77,2000,5,Karnataka,Bidar,9.8,7.0,714.0,773.0,457.0,644.0,624.6666666666666,-0.07632600258732214,8.69,851.5
77,2001,5,Karnataka,Bidar,8.67,5.04,581.0,714.0,773.0,457.0,648.0,-0.18627450980392157,9.8,511.5
77,2002,5,Karnataka,Bidar,8.36,6.23,745.0,581.0,714.0,773.0,689.3333333333334,0.28227194492254726,8.67,432.3125
77,2003,5,Karnataka,Bidar,10.04,9.8,976.0,745.0,581.0,714.0,680.0,0.3100671140939597,8.36,547.0666666666667
77,2004,5,Karnataka,Bidar,8.91,7.74,869.0,976.0,745.0,581.0,767.3333333333334,-0.10963114754098358,10.04,593.7333333333333
77,2005,5,Karnataka,Bidar,9.58,6.05,632.0,869.0,976.0,745.0,863.3333333333334,-0.2727272727272727,8.91,812.8125
77,2006,5,Karnataka,Bidar,9.43,7.83,830.0,632.0,869.0,976.0,825.6666666666666,0.3132911392405062,9.58,492.8
77,2007,5,Karnataka,Bidar,8.08,8.46,1047.0,830.0,632.0,869.0,777.0,0.2614457831325301,9.43,896.9333333333333
77,2008,5,Karnataka,Bidar,7.22,7.07,979.0,1047.0,830.0,632.0,836.3333333333334,-0.06494746895893033,8.08,644.4285714285714
77,2009,5,Karnataka,Bidar,7.94,4.38,552.0,979.0,1047.0,830.0,952.0,-0.43615934627170583,7.22,475.3076923076923
77,2010,5,Karnataka,Bidar,6.72,4.97,740.0,552.0,979.0,1047.0,859.3333333333334,0.3405797101449275,7.94,1009.0
77,2011,5,Karnataka,Bidar,6.41,5.65,881.0,740.0,552.0,979.0,757.0,0.19054054054054048,6.72,867.625
77,2012,5,Karnataka,Bidar,5.11,5.77,1129.0,881.0,740.0,552.0,724.3333333333334,0.2814982973893303,6.41,988.1
77,2013,5,Karnataka,Bidar,2.94,3.36,1143.0,1129.0,881.0,740.0,916.6666666666666,0.01240035429583708,5.11,1081.0555555555557
77,2014,5,Karnataka,Bidar,3.72,3.74,1005.0,1143.0,1129.0,881.0,1051.0,-0.12073490813648291,2.94,981.625
77,2015,5,Karnataka,Bidar,5.35,3.77,705.0,1005.0,1143.0,1129.0,1092.3333333333333,-0.29850746268656714,3.72,714.4705882352941
77,2016,5,Karnataka,Bidar,1.88,1.25,667.0,705.0,1005.0,1143.0,951.0,-0.05390070921985812,5.35,919.8888888888889
77,2017,5,Karnataka,Bidar,2.29,3.32,1451.0,667.0,705.0,1005.0,792.3333333333334,1.1754122938530736,1.88,1521.235294117647
77,2018,5,Karnataka,Bidar,0.41,0.31,763.0,1451.0,667.0,705.0,941.0,-0.47415575465196413,2.29,968.64
77,2019,5,Karnataka,Bidar,2.08,2.04,980.0,763.0,1451.0,667.0,960.3333333333334,0.2844036697247707,0.41,1106.3633333333335
78,1993,5,Karnataka,Raichur,83.92,44.05,525.0,726.0,465.0,549.0,580.0,-0.27685950413223137,87.18,610.7272727272727
78,1994,5,Karnataka,Raichur,77.77,24.72,318.0,525.0,726.0,465.0,572.0,-0.39428571428571424,83.92,423.27272727272725
78,1995,5,Karnataka,Raichur,106.63,80.73,757.0,318.0,525.0,726.0,523.0,1.3805031446540879,77.77,616.3636363636364
78,1996,5,Karnataka,Raichur,102.32,55.08,538.0,757.0,318.0,525.0,533.3333333333334,-0.2892998678996037,106.63,616.8181818181819
78,1997,5,Karnataka,Raichur,68.3,26.78,392.0,538.0,757.0,318.0,537.6666666666666,-0.27137546468401486,102.32,404.27272727272725
78,1998,5,Karnataka,Raichur,65.72,42.54,647.0,392.0,538.0,757.0,562.3333333333334,0.6505102040816326,68.3,622.6
78,1999,5,Karnataka,Raichur,54.07,21.83,404.0,647.0,392.0,538.0,525.6666666666666,-0.37557959814528596,65.72,539.5
78,2000,5,Karnataka,Raichur,75.8,44.0,580.0,404.0,647.0,392.0,481.0,0.4356435643564356,54.07,851.5
78,2001,5,Karnataka,Raichur,41.82,12.9,308.0,580.0,404.0,647.0,543.6666666666666,-0.46896551724137936,75.8,511.5
78,2002,5,Karnataka,Raichur,63.59,18.37,289.0,308.0,580.0,404.0,430.6666666666667,-0.06168831168831168,41.82,432.3125
78,2003,5,Karnataka,Raichur,69.56,29.99,431.0,289.0,308.0,580.0,392.3333333333333,0.4913494809688581,63.59,547.0666666666667
78,2004,5,Karnataka,Raichur,74.85,32.86,439.0,431.0,289.0,308.0,342.6666666666667,0.018561484918793614,69.56,593.7333333333333
78,2005,5,Karnataka,Raichur,68.06,69.3,1018.0,439.0,431.0,289.0,386.3333333333333,1.3189066059225514,74.85,812.8125
78,2006,5,Karnataka,Raichur,57.4,17.72,309.0,1018.0,439.0,431.0,629.3333333333334,-0.6964636542239686,68.06,492.8
78,2007,5,Karnataka,Raichur,62.08,43.22,696.0,309.0,1018.0,439.0,588.6666666666666,1.2524271844660193,57.4,896.9333333333333
78,2008,5,Karnataka,Raichur,53.51,36.29,678.0,696.0,309.0,1018.0,674.3333333333334,-0.025862068965517238,62.08,644.4285714285714
78,2009,5,Karnataka,Raichur,55.94,24.2,433.0,678.0,696.0,309.0,561.0,-0.3613569321533924,53.51,475.3076923076923
78,2010,5,Karnataka,Raichur,53.89,62.93,1168.0,433.0,678.0,696.0,602.3333333333334,1.6974595842956122,55.94,1009.0
78,2011,5,Karnataka,Raichur,46.22,36.98,800.0,1168.0,433.0,678.0,759.6666666666666,-0.31506849315068497,53.89,867.625
78,2012,5,Karnataka,Raichur,52.36,51.28,979.0,800.0,1168.0,433.0,800.3333333333334,0.2237499999999999,46.22,988.1
78,2013,5,Karnataka,Raichur,51.0,56.88,1115.0,979.0,800.0,1168.0,982.3333333333334,0.13891726251276815,52.36,1081.0555555555557
78,2014,5,Karnataka,Raichur,46.28,33.81,731.0,1115.0,979.0,800.0,964.6666666666666,-0.34439461883408073,51.0,981.625
78,2015,5,Karnataka,Raichur,37.04,28.48,769.0,731.0,1115.0,979.0,941.6666666666666,0.051983584131326976,46.28,714.4705882352941
78,2016,5,Karnataka,Raichur,51.81,74.64,1441.0,769.0,731.0,1115.0,871.6666666666666,0.8738621586475943,37.04,919.8888888888889
78,2017,5,Karnataka,Raichur,39.71,52.96,1334.0,1441.0,769.0,731.0,980.3333333333334,-0.07425399028452462,51.81,1521.235294117647
78,2018,5,Karnataka,Raichur,47.02,43.35,922.0,1334.0,1441.0,769.0,1181.3333333333333,-0.3088455772113943,39.71,968.64
78,2019,5,Karnataka,Raichur,57.47,65.27,1136.0,922.0,1334.0,1441.0,1232.3333333333333,0.23210412147505433,47.02,1106.3633333333335
79,1993,5,Karnataka,Gulbarga,59.66,47.36,794.0,662.0,450.0,571.0,561.0,0.19939577039274914,69.12,610.7272727272727
79,1994,5,Karnataka,Gulbarga,47.09,30.18,641.0,794.0,662.0,450.0,635.3333333333334,-0.1926952141057935,59.66,423.27272727272725
79,1995,5,Karnataka,Gulbarga,77.19,57.93,750.0,641.0,794.0,662.0,699.0,0.17004680187207488,47.09,616.3636363636364
79,1996,5,Karnataka,Gulbarga,70.54,55.67,789.0,750.0,641.0,794.0,728.3333333333334,0.052000000000000046,77.19,616.8181818181819
79,1997,5,Karnataka,Gulbarga,66.83,39.48,591.0,789.0,750.0,641.0,726.6666666666666,-0.25095057034220536,70.54,404.27272727272725
79,1998,5,Karnataka,Gulbarga,74.63,47.74,640.0,591.0,789.0,750.0,710.0,0.08291032148900168,66.83,622.6
79,1999,5,Karnataka,Gulbarga,82.67,59.53,720.0,640.0,591.0,789.0,673.3333333333334,0.125,74.63,539.5
79,2000,5,Karnataka,Gulbarga,86.3,77.0,892.0,720.0,640.0,591.0,650.3333333333334,0.23888888888888893,82.67,851.5
79,2001,5,Karnataka,Gulbarga,59.72,41.75,699.0,892.0,720.0,640.0,750.6666666666666,-0.21636771300448432,86.3,511.5
79,2002,5,Karnataka,Gulbarga,60.13,45.77,761.0,699.0,892.0,720.0,770.3333333333334,0.08869814020028621,59.72,432.3125
79,2003,5,Karnataka,Gulbarga,72.38,52.14,720.0,761.0,699.0,892.0,784.0,-0.053876478318002574,60.13,547.0666666666667
79,2004,5,Karnataka,Gulbarga,68.82,54.24,788.0,720.0,761.0,699.0,726.6666666666666,0.09444444444444455,72.38,593.7333333333333
79,2005,5,Karnataka,Gulbarga,72.67,70.44,969.0,788.0,720.0,761.0,756.3333333333334,0.22969543147208116,68.82,812.8125
79,2006,5,Karnataka,Gulbarga,65.64,43.05,656.0,969.0,788.0,720.0,825.6666666666666,-0.32301341589267285,72.67,492.8
79,2007,5,Karnataka,Gulbarga,61.87,48.53,784.0,656.0,969.0,788.0,804.3333333333334,0.19512195121951215,65.64,896.9333333333333
79,2008,5,Karnataka,Gulbarga,52.7,41.96,796.0,784.0,656.0,969.0,803.0,0.015306122448979664,61.87,644.4285714285714
79,2009,5,Karnataka,Gulbarga,36.23,20.68,571.0,796.0,784.0,656.0,745.3333333333334,-0.28266331658291455,52.7,475.3076923076923
79,2010,5,Karnataka,Gulbarga,18.88,15.67,830.0,571.0,796.0,784.0,717.0,0.4535901926444834,36.23,1009.0
79,2011,5,Karnataka,Gulbarga,20.94,16.37,782.0,830.0,571.0,796.0,732.3333333333334,-0.05783132530120483,18.88,867.625
79,2012,5,Karnataka,Gulbarga,15.57,16.96,1089.0,782.0,830.0,571.0,727.6666666666666,0.3925831202046035,20.94,988.1
79,2013,5,Karnataka,Gulbarga,14.9,19.87,1334.0,1089.0,782.0,830.0,900.3333333333334,0.22497704315886136,15.57,1081.0555555555557
79,2014,5,Karnataka,Gulbarga,15.64,18.22,1165.0,1334.0,1089.0,782.0,1068.3333333333333,-0.12668665667166412,14.9,981.625
79,2015,5,Karnataka,Gulbarga,4.89,3.18,650.0,1165.0,1334.0,1089.0,1196.0,-0.4420600858369099,15.64,714.4705882352941
79,2016,5,Karnataka,Gulbarga,12.13,17.76,1464.0,650.0,1165.0,1334.0,1049.6666666666667,1.2523076923076921,4.89,919.8888888888889
79,2017,5,Karnataka,Gulbarga,7.48,19.85,2653.0,1464.0,650.0,1165.0,1093.0,0.8121584699453552,12.13,1521.235294117647
79,2018,5,Karnataka,Gulbarga,1.68,2.96,1760.0,2653.0,1464.0,650.0,1589.0,-0.33660007538635506,7.48,968.64
79,2019,5,Karnataka,Gulbarga,7.55,12.7,1683.0,1760.0,2653.0,1464.0,1959.0,-0.043749999999999956,1.68,1106.3633333333335
83,1993,11,Tamil Nadu,Kancheepuram,3.0,5.0,1667.0,1978.0,1649.0,1982.0,1869.6666666666667,-0.15722952477249752,1.39,1526.9375
83,1994,11,Tamil Nadu,Kancheepuram,0.91,1.73,1901.0,1667.0,1978.0,1649.0,1764.6666666666667,0.140371925614877,3.0,1371.2380952380952
83,1995,11,Tamil Nadu,Kancheepuram,0.9,2.02,2244.0,1901.0,1667.0,1978.0,1848.6666666666667,0.180431351920042,0.91,1302.4
83,1999,11,Tamil Nadu,Kancheepuram,0.01,0.02,2000.0,2244.0,1901.0,1667.0,1937.3333333333333,-0.10873440285204994,0.9,1686.5416666666667
83,2000,11,Tamil Nadu,Kancheepuram,0.04,0.1,2500.0,2000.0,2244.0,1901.0,2048.3333333333335,0.25,0.01,1490.8333333333333
83,2001,11,Tamil Nadu,Kancheepuram,0.05,0.11,2200.0,2500.0,2000.0,2244.0,2248.0,-0.12,0.04,1411.7083333333333
83,2002,11,Tamil Nadu,Kancheepuram,0.03,0.05,1667.0,2200.0,2500.0,2000.0,2233.3333333333335,-0.2422727272727273,0.05,1024.6818181818182
83,2003,11,Tamil Nadu,Kancheepuram,0.22,0.29,1318.0,1667.0,2200.0,2500.0,2122.3333333333335,-0.2093581283743251,0.03,1060.8
83,2004,11,Tamil Nadu,Kancheepuram,0.03,0.04,1333.0,1318.0,1667.0,2200.0,1728.3333333333333,0.011380880121396153,0.22,1259.4615384615386
83,2005,11,Tamil Nadu,Kancheepuram,0.01,0.03,3000.0,1333.0,1318.0,1667.0,1439.3333333333333,1.2505626406601649,0.03,1316.625
83,2006,11,Tamil Nadu,Kancheepuram,0.03,0.07,2333.0,3000.0,1333.0,1318.0,1883.6666666666667,-0.22233333333333338,0.01,1589.5652173913043
83,2007,11,Tamil Nadu,Kancheepuram,0.03,0.08,2667.0,2333.0,3000.0,1333.0,2222.0,0.1431633090441491,0.03,1603.8695652173913
83,2010,11,Tamil Nadu,Kancheepuram,0.04,0.06,1500.0,2667.0,2333.0,3000.0,2666.6666666666665,-0.437570303712036,0.03,1499.9583333333333
83,2011,11,Tamil Nadu,Kancheepuram,0.06,0.13,2167.0,1500.0,2667.0,2333.0,2166.6666666666665,0.44466666666666677,0.04,2250.72
83,2012,11,Tamil Nadu,Kancheepuram,0.03,0.05,1667.0,2167.0,1500.0,2667.0,2111.3333333333335,-0.23073373327180435,0.06,1478.6153846153845
83,2013,11,Tamil Nadu,Kancheepuram,0.07,0.16,2286.0,1667.0,2167.0,1500.0,1778.0,0.37132573485302944,0.03,2170.25
83,2014,11,Tamil Nadu,Kancheepuram,0.02,0.06,3000.0,2286.0,1667.0,2167.0,2040.0,0.3123359580052494,0.07,3069.8846153846152
83,2016,11,Tamil Nadu,Kancheepuram,0.1,0.21,2124.0,3000.0,2286.0,1667.0,2317.6666666666665,-0.29200000000000004,0.02,2170.375
83,2017,11,Tamil Nadu,Kancheepuram,0.04,0.1,2209.0,2124.0,3000.0,2286.0,2470.0,0.040018832391713666,0.1,2231.28
83,2018,11,Tamil Nadu,Kancheepuram,0.01,0.02,2556.0,2209.0,2124.0,3000.0,2444.3333333333335,0.15708465368945235,0.04,2474.84
84,1993,11,Tamil Nadu,South Arcot Cuddalore,76.0,115.0,1513.0,1212.0,1174.0,1080.0,1155.3333333333333,0.24834983498349827,84.32,1526.9375
84,1994,11,Tamil Nadu,South Arcot Cuddalore,13.28,22.81,1718.0,1513.0,1212.0,1174.0,1299.6666666666667,0.13549239920687373,76.0,1371.2380952380952
84,1995,11,Tamil Nadu,South Arcot Cuddalore,11.49,14.71,1280.0,1718.0,1513.0,1212.0,1481.0,-0.25494761350407447,13.28,1302.4
84,1996,11,Tamil Nadu,South Arcot Cuddalore,9.65,19.41,2011.0,1280.0,1718.0,1513.0,1503.6666666666667,0.57109375,11.49,1290.76
84,1997,11,Tamil Nadu,South Arcot Cuddalore,6.18,15.12,2447.0,2011.0,1280.0,1718.0,1669.6666666666667,0.2168075584286424,9.65,1471.1363636363637
84,1998,11,Tamil Nadu,South Arcot Cuddalore,9.31,16.83,1808.0,2447.0,2011.0,1280.0,1912.6666666666667,-0.2611360850020433,6.18,1540.1818181818182
84,1999,11,Tamil Nadu,South Arcot Cuddalore,6.47,10.22,1580.0,1808.0,2447.0,2011.0,2088.6666666666665,-0.12610619469026552,9.31,1686.5416666666667
84,2000,11,Tamil Nadu,South Arcot Cuddalore,4.28,8.51,1988.0,1580.0,1808.0,2447.0,1945.0,0.25822784810126587,6.47,1490.8333333333333
84,2001,11,Tamil Nadu,South Arcot Cuddalore,4.08,10.05,2463.0,1988.0,1580.0,1808.0,1792.0,0.23893360160965793,4.28,1411.7083333333333
84,2002,11,Tamil Nadu,South Arcot Cuddalore,2.71,4.83,1782.0,2463.0,1988.0,1580.0,2010.3333333333333,-0.27649208282582216,4.08,1024.6818181818182
84,2003,11,Tamil Nadu,South Arcot Cuddalore,4.75,7.08,1491.0,1782.0,2463.0,1988.0,2077.6666666666665,-0.16329966329966328,2.71,1060.8
84,2004,11,Tamil Nadu,South Arcot Cuddalore,3.18,4.64,1459.0,1491.0,1782.0,2463.0,1912.0,-0.021462105969148215,4.75,1259.4615384615386
84,2005,11,Tamil Nadu,South Arcot Cuddalore,1.53,2.07,1353.0,1459.0,1491.0,1782.0,1577.3333333333333,-0.07265250171350235,3.18,1316.625
84,2006,11,Tamil Nadu,South Arcot Cuddalore,1.28,1.61,1258.0,1353.0,1459.0,1491.0,1434.3333333333333,-0.07021433850702141,1.53,1589.5652173913043
84,2007,11,Tamil Nadu,South Arcot Cuddalore,1.71,2.81,1643.0,1258.0,1353.0,1459.0,1356.6666666666667,0.3060413354531002,1.28,1603.8695652173913
84,2008,11,Tamil Nadu,South Arcot Cuddalore,1.84,2.91,1582.0,1643.0,1258.0,1353.0,1418.0,-0.03712720632988431,1.71,1738.4166666666667
84,2009,11,Tamil Nadu,South Arcot Cuddalore,2.06,6.14,2981.0,1582.0,1643.0,1258.0,1494.3333333333333,0.8843236409608091,1.84,1623.92
84,2010,11,Tamil Nadu,South Arcot Cuddalore,1.73,3.62,2092.0,2981.0,1582.0,1643.0,2068.6666666666665,-0.2982220731298222,2.06,1499.9583333333333
84,2011,11,Tamil Nadu,South Arcot Cuddalore,1.78,5.25,2949.0,2092.0,2981.0,1582.0,2218.3333333333335,0.4096558317399617,1.73,2250.72
84,2012,11,Tamil Nadu,South Arcot Cuddalore,2.5,5.96,2384.0,2949.0,2092.0,2981.0,2674.0,-0.1915903696168193,1.78,1478.6153846153845
84,2013,11,Tamil Nadu,South Arcot Cuddalore,3.56,8.33,2340.0,2384.0,2949.0,2092.0,2475.0,-0.01845637583892612,2.5,2170.25
84,2014,11,Tamil Nadu,South Arcot Cuddalore,3.36,11.1,3304.0,2340.0,2384.0,2949.0,2557.6666666666665,0.41196581196581206,3.56,3069.8846153846152
