dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha,yield_lag1,yield_lag2,yield_lag3,yield_rolling3,yield_yoy_change,area_lag1
226,1996,12,Uttar Pradesh,Unnao,1.43,1.35,944.0,979.0,954.0,981.0,971.3333333333334,-0.035750766087844776,1.43
226,1997,12,Uttar Pradesh,Unnao,1.1,1.21,1100.0,944.0,979.0,954.0,959.0,0.1652542372881356,1.43
226,1998,12,Uttar Pradesh,Unnao,0.9,0.45,500.0,1100.0,944.0,979.0,1007.6666666666666,-0.5454545454545454,1.1
226,1999,12,Uttar Pradesh,Unnao,0.98,1.07,1092.0,500.0,1100.0,944.0,848.0,1.1840000000000002,0.9
226,2000,12,Uttar Pradesh,Unnao,0.87,0.69,793.0,1092.0,500.0,1100.0,897.3333333333334,-0.27380952380952384,0.98
226,2001,12,Uttar Pradesh,Unnao,0.7,0.58,829.0,793.0,1092.0,500.0,795.0,0.045397225725094525,0.87
226,2002,12,Uttar Pradesh,Unnao,1.09,0.79,725.0,829.0,793.0,1092.0,904.6666666666666,-0.12545235223160434,0.7
226,2003,12,Uttar Pradesh,Unnao,1.55,1.23,794.0,725.0,829.0,793.0,782.3333333333334,0.09517241379310337,1.09
226,2004,12,Uttar Pradesh,Unnao,0.45,0.49,1089.0,794.0,725.0,829.0,782.6666666666666,0.371536523929471,1.55
226,2005,12,Uttar Pradesh,Unnao,1.36,1.01,743.0,1089.0,794.0,725.0,869.3333333333334,-0.317722681359045,0.45
226,2006,12,Uttar Pradesh,Unnao,1.48,1.78,1203.0,743.0,1089.0,794.0,875.3333333333334,0.6191117092866756,1.36
226,2007,12,Uttar Pradesh,Unnao,1.8,1.72,956.0,1203.0,743.0,1089.0,1011.6666666666666,-0.20532003325020787,1.48
226,2008,12,Uttar Pradesh,Unnao,1.47,1.55,1054.0,956.0,1203.0,743.0,967.3333333333334,0.10251046025104604,1.8
226,2009,12,Uttar Pradesh,Unnao,1.36,1.18,868.0,1054.0,956.0,1203.0,1071.0,-0.17647058823529416,1.47
226,2010,12,Uttar Pradesh,Unnao,1.46,1.63,1116.0,868.0,1054.0,956.0,959.3333333333334,0.2857142857142858,1.36
226,2011,12,Uttar Pradesh,Unnao,1.41,1.51,1071.0,1116.0,868.0,1054.0,1012.6666666666666,-0.040322580645161255,1.46
226,2012,12,Uttar Pradesh,Unnao,0.81,0.7,864.0,1071.0,1116.0,868.0,1018.3333333333334,-0.19327731092436973,1.41
226,2013,12,Uttar Pradesh,Unnao,0.96,0.77,802.0,864.0,1071.0,1116.0,1017.0,-0.0717592592592593,0.81
226,2014,12,Uttar Pradesh,Unnao,1.12,1.25,1116.0,802.0,864.0,1071.0,912.3333333333334,0.3915211970074812,0.96
226,2015,12,Uttar Pradesh,Unnao,1.11,1.51,1360.0,1116.0,802.0,864.0,927.3333333333334,0.21863799283154117,1.12
226,2016,12,Uttar Pradesh,Unnao,1.22,1.66,1366.0,1360.0,1116.0,802.0,1092.6666666666667,0.004411764705882337,1.11
226,2017,12,Uttar Pradesh,Unnao,1.17,0.74,633.0,1366.0,1360.0,1116.0,1280.6666666666667,-0.5366032210834553,1.22
226,2018,12,Uttar Pradesh,Unnao,1.16,1.05,905.0,633.0,1366.0,1360.0,1119.6666666666667,0.429699842022117,1.17
226,2019,12,Uttar Pradesh,Unnao,1.42,2.27,1597.0,905.0,633.0,1366.0,968.0,0.7646408839779006,1.16
227,1993,12,Uttar Pradesh,Rae - Bareily,1.96,1.92,980.0,777.0,534.0,604.0,638.3333333333334,0.26126126126126126,2.15
227,1994,12,Uttar Pradesh,Rae - Bareily,2.28,2.17,952.0,980.0,777.0,534.0,763.6666666666666,-0.02857142857142858,1.96
227,1995,12,Uttar Pradesh,Rae - Bareily,2.01,1.97,980.0,952.0,980.0,777.0,903.0,0.02941176470588225,2.28
227,1996,12,Uttar Pradesh,Rae - Bareily,2.46,2.32,943.0,980.0,952.0,980.0,970.6666666666666,-0.037755102040816335,2.01
227,1997,12,Uttar Pradesh,Rae - Bareily,2.99,3.29,1100.0,943.0,980.0,952.0,958.3333333333334,0.16648992576882282,2.46
227,1998,12,Uttar Pradesh,Rae - Bareily,3.02,1.52,503.0,1100.0,943.0,980.0,1007.6666666666666,-0.5427272727272727,2.99
227,1999,12,Uttar Pradesh,Rae - Bareily,2.58,2.81,1089.0,503.0,1100.0,943.0,848.6666666666666,1.1650099403578529,3.02
227,2000,12,Uttar Pradesh,Rae - Bareily,2.68,2.1,784.0,1089.0,503.0,1100.0,897.3333333333334,-0.2800734618916437,2.58
227,2001,12,Uttar Pradesh,Rae - Bareily,1.41,1.17,830.0,784.0,1089.0,503.0,792.0,0.058673469387755084,2.68
227,2002,12,Uttar Pradesh,Rae - Bareily,1.35,0.92,681.0,830.0,784.0,1089.0,901.0,-0.17951807228915662,1.41
227,2003,12,Uttar Pradesh,Rae - Bareily,2.01,1.6,796.0,681.0,830.0,784.0,765.0,0.16886930983847281,1.35
227,2004,12,Uttar Pradesh,Rae - Bareily,1.81,1.94,1072.0,796.0,681.0,830.0,769.0,0.3467336683417086,2.01
227,2005,12,Uttar Pradesh,Rae - Bareily,1.43,1.06,741.0,1072.0,796.0,681.0,849.6666666666666,-0.30876865671641796,1.81
227,2006,12,Uttar Pradesh,Rae - Bareily,1.38,1.67,1210.0,741.0,1072.0,796.0,869.6666666666666,0.6329284750337383,1.43
227,2007,12,Uttar Pradesh,Rae - Bareily,1.42,1.37,965.0,1210.0,741.0,1072.0,1007.6666666666666,-0.2024793388429752,1.38
227,2008,12,Uttar Pradesh,Rae - Bareily,1.25,1.32,1056.0,965.0,1210.0,741.0,972.0,0.09430051813471496,1.42
227,2009,12,Uttar Pradesh,Rae - Bareily,1.14,0.99,868.0,1056.0,965.0,1210.0,1077.0,-0.17803030303030298,1.25
227,2010,12,Uttar Pradesh,Rae - Bareily,0.84,0.94,1119.0,868.0,1056.0,965.0,963.0,0.2891705069124424,1.14
227,2011,12,Uttar Pradesh,Rae - Bareily,0.81,0.87,1074.0,1119.0,868.0,1056.0,1014.3333333333334,-0.04021447721179627,0.84
227,2012,12,Uttar Pradesh,Rae - Bareily,0.52,0.45,865.0,1074.0,1119.0,868.0,1020.3333333333334,-0.1945996275605214,0.81
227,2013,12,Uttar Pradesh,Rae - Bareily,0.67,0.54,806.0,865.0,1074.0,1119.0,1019.3333333333334,-0.06820809248554915,0.52
227,2014,12,Uttar Pradesh,Rae - Bareily,0.62,0.67,1081.0,806.0,865.0,1074.0,915.0,0.34119106699751867,0.67
227,2015,12,Uttar Pradesh,Rae - Bareily,0.53,0.62,1170.0,1081.0,806.0,865.0,917.3333333333334,0.08233117483811281,0.62
227,2016,12,Uttar Pradesh,Rae - Bareily,0.69,0.99,1423.0,1170.0,1081.0,806.0,1019.0,0.21623931623931614,0.53
227,2017,12,Uttar Pradesh,Rae - Bareily,0.72,0.81,1129.0,1423.0,1170.0,1081.0,1224.6666666666667,-0.20660576247364726,0.69
227,2018,12,Uttar Pradesh,Rae - Bareily,0.88,0.79,905.0,1129.0,1423.0,1170.0,1240.6666666666667,-0.19840566873339238,0.72
227,2019,12,Uttar Pradesh,Rae - Bareily,0.59,0.94,1597.0,905.0,1129.0,1423.0,1152.3333333333333,0.7646408839779006,0.88
228,1993,12,Uttar Pradesh,Sitapur,3.36,3.29,979.0,779.0,533.0,605.0,639.0,0.25673940949935825,3.89
228,1994,12,Uttar Pradesh,Sitapur,2.81,2.67,950.0,979.0,779.0,533.0,763.6666666666666,-0.02962206332992845,3.36
228,1995,12,Uttar Pradesh,Sitapur,1.89,1.85,979.0,950.0,979.0,779.0,902.6666666666666,0.030526315789473735,2.81
228,1996,12,Uttar Pradesh,Sitapur,1.92,1.81,943.0,979.0,950.0,979.0,969.3333333333334,-0.036772216547497405,1.89
228,1997,12,Uttar Pradesh,Sitapur,2.97,3.28,1104.0,943.0,979.0,950.0,957.3333333333334,0.1707317073170731,1.92
228,1998,12,Uttar Pradesh,Sitapur,2.77,1.39,502.0,1104.0,943.0,979.0,1008.6666666666666,-0.5452898550724637,2.97
228,1999,12,Uttar Pradesh,Sitapur,3.55,3.86,1087.0,502.0,1104.0,943.0,849.6666666666666,1.1653386454183265,2.77
228,2000,12,Uttar Pradesh,Sitapur,3.51,2.75,783.0,1087.0,502.0,1104.0,897.6666666666666,-0.27966881324747006,3.55
228,2001,12,Uttar Pradesh,Sitapur,3.16,2.62,829.0,783.0,1087.0,502.0,790.6666666666666,0.05874840357598976,3.51
228,2002,12,Uttar Pradesh,Sitapur,4.26,2.94,690.0,829.0,783.0,1087.0,899.6666666666666,-0.16767189384800962,3.16
228,2003,12,Uttar Pradesh,Sitapur,5.41,4.72,872.0,690.0,829.0,783.0,767.3333333333334,0.2637681159420291,4.26
228,2004,12,Uttar Pradesh,Sitapur,1.69,1.74,1030.0,872.0,690.0,829.0,797.0,0.1811926605504588,5.41
228,2005,12,Uttar Pradesh,Sitapur,4.46,2.92,655.0,1030.0,872.0,690.0,864.0,-0.36407766990291257,1.69
228,2006,12,Uttar Pradesh,Sitapur,4.6,3.49,759.0,655.0,1030.0,872.0,852.3333333333334,0.15877862595419856,4.46
228,2007,12,Uttar Pradesh,Sitapur,5.02,3.38,673.0,759.0,655.0,1030.0,814.6666666666666,-0.11330698287220031,4.6
228,2008,12,Uttar Pradesh,Sitapur,3.2,2.64,825.0,673.0,759.0,655.0,695.6666666666666,0.22585438335809815,5.02
228,2009,12,Uttar Pradesh,Sitapur,3.74,2.12,567.0,825.0,673.0,759.0,752.3333333333334,-0.31272727272727274,3.2
228,2010,12,Uttar Pradesh,Sitapur,3.11,2.54,817.0,567.0,825.0,673.0,688.3333333333334,0.44091710758377434,3.74
228,2011,12,Uttar Pradesh,Sitapur,2.24,2.11,942.0,817.0,567.0,825.0,736.3333333333334,0.15299877600979195,3.11
228,2012,12,Uttar Pradesh,Sitapur,1.99,1.69,849.0,942.0,817.0,567.0,775.3333333333334,-0.0987261146496815,2.24
228,2013,12,Uttar Pradesh,Sitapur,1.87,1.52,813.0,849.0,942.0,817.0,869.3333333333334,-0.04240282685512364,1.99
228,2014,12,Uttar Pradesh,Sitapur,2.48,2.58,1040.0,813.0,849.0,942.0,868.0,0.27921279212792127,1.87
228,2015,12,Uttar Pradesh,Sitapur,2.7,2.57,952.0,1040.0,813.0,849.0,900.6666666666666,-0.08461538461538465,2.48
228,2016,12,Uttar Pradesh,Sitapur,2.52,1.6,637.0,952.0,1040.0,813.0,935.0,-0.3308823529411765,2.7
228,2017,12,Uttar Pradesh,Sitapur,2.36,2.03,862.0,637.0,952.0,1040.0,876.3333333333334,0.3532182103610675,2.52
228,2018,12,Uttar Pradesh,Sitapur,2.9,2.68,922.0,862.0,637.0,952.0,817.0,0.06960556844547572,2.36
228,2019,12,Uttar Pradesh,Sitapur,2.35,1.87,797.0,922.0,862.0,637.0,807.0,-0.13557483731019526,2.9
229,1993,12,Uttar Pradesh,Hardoi,5.69,5.57,979.0,778.0,533.0,606.0,639.0,0.25835475578406175,5.64
229,1994,12,Uttar Pradesh,Hardoi,4.98,4.74,952.0,979.0,778.0,533.0,763.3333333333334,-0.02757916241062308,5.69
229,1995,12,Uttar Pradesh,Hardoi,5.59,5.45,975.0,952.0,979.0,778.0,903.0,0.024159663865546133,4.98
229,1996,12,Uttar Pradesh,Hardoi,5.13,4.83,942.0,975.0,952.0,979.0,968.6666666666666,-0.03384615384615386,5.59
229,1997,12,Uttar Pradesh,Hardoi,6.03,6.65,1103.0,942.0,975.0,952.0,956.3333333333334,0.1709129511677283,5.13
229,1998,12,Uttar Pradesh,Hardoi,5.84,2.94,503.0,1103.0,942.0,975.0,1006.6666666666666,-0.543970988213962,6.03
229,1999,12,Uttar Pradesh,Hardoi,4.68,5.1,1090.0,503.0,1103.0,942.0,849.3333333333334,1.1669980119284293,5.84
229,2000,12,Uttar Pradesh,Hardoi,5.1,3.99,782.0,1090.0,503.0,1103.0,898.6666666666666,-0.28256880733944956,4.68
229,2001,12,Uttar Pradesh,Hardoi,4.55,3.77,829.0,782.0,1090.0,503.0,791.6666666666666,0.06010230179028131,5.1
229,2002,12,Uttar Pradesh,Hardoi,2.41,2.01,834.0,829.0,782.0,1090.0,900.3333333333334,0.006031363088057962,4.55
229,2003,12,Uttar Pradesh,Hardoi,5.04,3.45,685.0,834.0,829.0,782.0,815.0,-0.17865707434052758,2.41
229,2004,12,Uttar Pradesh,Hardoi,4.48,4.83,1078.0,685.0,834.0,829.0,782.6666666666666,0.5737226277372263,5.04
229,2005,12,Uttar Pradesh,Hardoi,3.97,3.31,834.0,1078.0,685.0,834.0,865.6666666666666,-0.22634508348794058,4.48
229,2006,12,Uttar Pradesh,Hardoi,4.47,7.46,1669.0,834.0,1078.0,685.0,865.6666666666666,1.001199040767386,3.97
229,2007,12,Uttar Pradesh,Hardoi,5.72,6.9,1206.0,1669.0,834.0,1078.0,1193.6666666666667,-0.2774116237267825,4.47
229,2008,12,Uttar Pradesh,Hardoi,4.83,5.77,1195.0,1206.0,1669.0,834.0,1236.3333333333333,-0.009121061359867344,5.72
229,2009,12,Uttar Pradesh,Hardoi,4.37,4.82,1103.0,1195.0,1206.0,1669.0,1356.6666666666667,-0.07698744769874477,4.83
229,2010,12,Uttar Pradesh,Hardoi,3.8,4.46,1174.0,1103.0,1195.0,1206.0,1168.0,0.06436990027198553,4.37
229,2011,12,Uttar Pradesh,Hardoi,4.04,3.94,975.0,1174.0,1103.0,1195.0,1157.3333333333333,-0.16950596252129468,3.8
229,2012,12,Uttar Pradesh,Hardoi,4.03,4.85,1203.0,975.0,1174.0,1103.0,1084.0,0.23384615384615381,4.04
229,2013,12,Uttar Pradesh,Hardoi,3.78,4.49,1188.0,1203.0,975.0,1174.0,1117.3333333333333,-0.012468827930174564,4.03
229,2014,12,Uttar Pradesh,Hardoi,3.83,3.79,990.0,1188.0,1203.0,975.0,1122.0,-0.16666666666666663,3.78
229,2015,12,Uttar Pradesh,Hardoi,3.59,5.1,1421.0,990.0,1188.0,1203.0,1127.0,0.4353535353535354,3.83
229,2016,12,Uttar Pradesh,Hardoi,3.48,4.71,1353.0,1421.0,990.0,1188.0,1199.6666666666667,-0.04785362420830397,3.59
229,2017,12,Uttar Pradesh,Hardoi,3.39,4.39,1292.0,1353.0,1421.0,990.0,1254.6666666666667,-0.04508499630450846,3.48
229,2018,12,Uttar Pradesh,Hardoi,3.47,4.66,1342.0,1292.0,1353.0,1421.0,1355.3333333333333,0.03869969040247678,3.39
229,2019,12,Uttar Pradesh,Hardoi,3.43,6.91,2013.0,1342.0,1292.0,1353.0,1329.0,0.5,3.47
230,1993,12,Uttar Pradesh,Kheri,0.3,0.29,967.0,780.0,533.0,604.0,639.0,0.23974358974358978,0.5
230,1994,12,Uttar Pradesh,Kheri,0.39,0.37,949.0,967.0,780.0,533.0,760.0,-0.018614270941054833,0.3
230,1995,12,Uttar Pradesh,Kheri,0.4,0.39,975.0,949.0,967.0,780.0,898.6666666666666,0.027397260273972712,0.39
230,1996,12,Uttar Pradesh,Kheri,0.27,0.26,963.0,975.0,949.0,967.0,963.6666666666666,-0.012307692307692353,0.4
230,1997,12,Uttar Pradesh,Kheri,0.23,0.25,1087.0,963.0,975.0,949.0,962.3333333333334,0.12876427829698867,0.27
230,1998,12,Uttar Pradesh,Kheri,0.2,0.1,500.0,1087.0,963.0,975.0,1008.3333333333334,-0.5400183992640295,0.23
230,1999,12,Uttar Pradesh,Kheri,0.21,0.23,1095.0,500.0,1087.0,963.0,850.0,1.19,0.2
230,2000,12,Uttar Pradesh,Kheri,0.23,0.18,783.0,1095.0,500.0,1087.0,894.0,-0.2849315068493151,0.21
230,2001,12,Uttar Pradesh,Kheri,0.41,0.34,829.0,783.0,1095.0,500.0,792.6666666666666,0.05874840357598976,0.23
230,2002,12,Uttar Pradesh,Kheri,0.4,0.29,725.0,829.0,783.0,1095.0,902.3333333333334,-0.12545235223160434,0.41
230,2003,12,Uttar Pradesh,Kheri,0.43,0.35,814.0,725.0,829.0,783.0,779.0,0.12275862068965515,0.4
230,2004,12,Uttar Pradesh,Kheri,0.65,0.69,1062.0,814.0,725.0,829.0,789.3333333333334,0.30466830466830475,0.43
230,2005,12,Uttar Pradesh,Kheri,0.36,0.27,750.0,1062.0,814.0,725.0,867.0,-0.29378531073446323,0.65
230,2006,12,Uttar Pradesh,Kheri,0.36,0.43,1194.0,750.0,1062.0,814.0,875.3333333333334,0.5920000000000001,0.36
230,2007,12,Uttar Pradesh,Kheri,0.28,0.27,964.0,1194.0,750.0,1062.0,1002.0,-0.19262981574539362,0.36
230,2008,12,Uttar Pradesh,Kheri,0.25,0.26,1040.0,964.0,1194.0,750.0,969.3333333333334,0.07883817427385886,0.28
230,2009,12,Uttar Pradesh,Kheri,0.15,0.13,867.0,1040.0,964.0,1194.0,1066.0,-0.1663461538461538,0.25
230,2010,12,Uttar Pradesh,Kheri,0.33,0.37,1121.0,867.0,1040.0,964.0,957.0,0.29296424452133785,0.15
230,2011,12,Uttar Pradesh,Kheri,0.42,0.45,1071.0,1121.0,867.0,1040.0,1009.3333333333334,-0.044603033006244464,0.33
230,2012,12,Uttar Pradesh,Kheri,0.53,0.45,849.0,1071.0,1121.0,867.0,1019.6666666666666,-0.20728291316526615,0.42
230,2013,12,Uttar Pradesh,Kheri,0.55,0.44,800.0,849.0,1071.0,1121.0,1013.6666666666666,-0.05771495877502941,0.53
230,2014,12,Uttar Pradesh,Kheri,0.28,0.31,1107.0,800.0,849.0,1071.0,906.6666666666666,0.38375000000000004,0.55
230,2015,12,Uttar Pradesh,Kheri,0.28,0.32,1143.0,1107.0,800.0,849.0,918.6666666666666,0.03252032520325199,0.28
230,2016,12,Uttar Pradesh,Kheri,0.56,0.8,1424.0,1143.0,1107.0,800.0,1016.6666666666666,0.24584426946631677,0.28
230,2017,12,Uttar Pradesh,Kheri,0.64,0.72,1128.0,1424.0,1143.0,1107.0,1224.6666666666667,-0.2078651685393258,0.56
230,2018,12,Uttar Pradesh,Kheri,0.43,0.39,904.0,1128.0,1424.0,1143.0,1231.6666666666667,-0.1985815602836879,0.64
230,2019,12,Uttar Pradesh,Kheri,0.75,1.2,1597.0,904.0,1128.0,1424.0,1152.0,0.7665929203539823,0.43
231,1993,12,Uttar Pradesh,Faizabad,0.15,0.17,1133.0,971.0,842.0,885.0,899.3333333333334,0.16683831101956748,0.35
231,1994,12,Uttar Pradesh,Faizabad,0.36,0.4,1111.0,1133.0,971.0,842.0,982.0,-0.01941747572815533,0.15
231,1995,12,Uttar Pradesh,Faizabad,0.17,0.2,1176.0,1111.0,1133.0,971.0,1071.6666666666667,0.058505850585058417,0.36
231,1996,12,Uttar Pradesh,Faizabad,0.01,0.01,1000.0,1176.0,1111.0,1133.0,1140.0,-0.1496598639455783,0.17
231,1997,12,Uttar Pradesh,Faizabad,0.09,0.1,1111.0,1000.0,1176.0,1111.0,1095.6666666666667,0.11099999999999999,0.01
231,1998,12,Uttar Pradesh,Faizabad,0.01,0.01,1000.0,1111.0,1000.0,1176.0,1095.6666666666667,-0.09990999099909992,0.09
231,1999,12,Uttar Pradesh,Faizabad,0.02,0.04,2000.0,1000.0,1111.0,1000.0,1037.0,1.0,0.01
231,2000,12,Uttar Pradesh,Faizabad,0.02,0.03,1500.0,2000.0,1000.0,1111.0,1370.3333333333333,-0.25,0.02
231,2001,12,Uttar Pradesh,Faizabad,0.02,0.03,1500.0,1500.0,2000.0,1000.0,1500.0,0.0,0.02
231,2002,12,Uttar Pradesh,Faizabad,0.01,0.01,1000.0,1500.0,1500.0,2000.0,1666.6666666666667,-0.33333333333333337,0.02
231,2007,12,Uttar Pradesh,Faizabad,0.02,0.03,1500.0,1000.0,1500.0,1500.0,1333.3333333333333,0.5,0.01
231,2008,12,Uttar Pradesh,Faizabad,0.02,0.03,1500.0,1500.0,1000.0,1500.0,1333.3333333333333,0.0,0.02
231,2011,12,Uttar Pradesh,Faizabad,0.01,0.02,2000.0,1500.0,1500.0,1000.0,1333.3333333333333,0.33333333333333326,0.02
231,2012,12,Uttar Pradesh,Faizabad,0.01,0.01,1000.0,2000.0,1500.0,1500.0,1666.6666666666667,-0.5,0.01
231,2014,12,Uttar Pradesh,Faizabad,0.02,0.02,1000.0,1000.0,2000.0,1500.0,1500.0,0.0,0.01
231,2018,12,Uttar Pradesh,Faizabad,0.07,0.14,2075.0,1000.0,1000.0,2000.0,1333.3333333333333,1.0750000000000002,0.02
232,1993,12,Uttar Pradesh,Gonda,0.13,0.15,1154.0,1000.0,769.0,903.0,890.6666666666666,0.15399999999999991,0.12
232,1994,12,Uttar Pradesh,Gonda,0.12,0.13,1083.0,1154.0,1000.0,769.0,974.3333333333334,-0.06152512998266901,0.13
232,1995,12,Uttar Pradesh,Gonda,0.1,0.12,1200.0,1083.0,1154.0,1000.0,1079.0,0.10803324099723,0.12
232,1996,12,Uttar Pradesh,Gonda,0.11,0.09,818.0,1200.0,1083.0,1154.0,1145.6666666666667,-0.31833333333333336,0.1
232,1997,12,Uttar Pradesh,Gonda,0.1,0.18,1800.0,818.0,1200.0,1083.0,1033.6666666666667,1.2004889975550124,0.11
232,1998,12,Uttar Pradesh,Gonda,0.1,0.15,1500.0,1800.0,818.0,1200.0,1272.6666666666667,-0.16666666666666663,0.1
232,1999,12,Uttar Pradesh,Gonda,0.11,0.19,1727.0,1500.0,1800.0,818.0,1372.6666666666667,0.15133333333333332,0.1
232,2000,12,Uttar Pradesh,Gonda,0.13,0.22,1692.0,1727.0,1500.0,1800.0,1675.6666666666667,-0.020266357845975635,0.11
232,2001,12,Uttar Pradesh,Gonda,0.1,0.17,1700.0,1692.0,1727.0,1500.0,1639.6666666666667,0.004728132387706863,0.13
232,2002,12,Uttar Pradesh,Gonda,0.03,0.05,1667.0,1700.0,1692.0,1727.0,1706.3333333333333,-0.01941176470588235,0.1
232,2003,12,Uttar Pradesh,Gonda,0.08,0.12,1500.0,1667.0,1700.0,1692.0,1686.3333333333333,-0.10017996400719853,0.03
232,2004,12,Uttar Pradesh,Gonda,0.03,0.05,1667.0,1500.0,1667.0,1700.0,1622.3333333333333,0.11133333333333328,0.08
232,2005,12,Uttar Pradesh,Gonda,0.06,0.11,1833.0,1667.0,1500.0,1667.0,1611.3333333333333,0.09958008398320328,0.03
233,1993,12,Uttar Pradesh,Bahraich,0.24,0.28,1167.0,963.0,800.0,900.0,887.6666666666666,0.21183800623052962,0.27
233,1994,12,Uttar Pradesh,Bahraich,0.24,0.26,1083.0,1167.0,963.0,800.0,976.6666666666666,-0.07197943444730082,0.24
233,1995,12,Uttar Pradesh,Bahraich,0.27,0.32,1185.0,1083.0,1167.0,963.0,1071.0,0.09418282548476453,0.24
233,1996,12,Uttar Pradesh,Bahraich,0.31,0.26,839.0,1185.0,1083.0,1167.0,1145.0,-0.29198312236286916,0.27
233,1997,12,Uttar Pradesh,Bahraich,0.32,0.56,1750.0,839.0,1185.0,1083.0,1035.6666666666667,1.0858164481525625,0.31
233,1998,12,Uttar Pradesh,Bahraich,0.28,0.42,1500.0,1750.0,839.0,1185.0,1258.0,-0.1428571428571429,0.32
233,1999,12,Uttar Pradesh,Bahraich,0.29,0.49,1690.0,1500.0,1750.0,839.0,1363.0,0.1266666666666667,0.28
233,2000,12,Uttar Pradesh,Bahraich,0.29,0.5,1724.0,1690.0,1500.0,1750.0,1646.6666666666667,0.020118343195266286,0.29
233,2001,12,Uttar Pradesh,Bahraich,0.21,0.34,1619.0,1724.0,1690.0,1500.0,1638.0,-0.06090487238979114,0.29
233,2002,12,Uttar Pradesh,Bahraich,0.02,0.04,2000.0,1619.0,1724.0,1690.0,1677.6666666666667,0.23533045089561466,0.21
233,2003,12,Uttar Pradesh,Bahraich,0.09,0.13,1444.0,2000.0,1619.0,1724.0,1781.0,-0.278,0.02
233,2004,12,Uttar Pradesh,Bahraich,0.01,0.01,1000.0,1444.0,2000.0,1619.0,1687.6666666666667,-0.30747922437673125,0.09
233,2005,12,Uttar Pradesh,Bahraich,0.03,0.05,1667.0,1000.0,1444.0,2000.0,1481.3333333333333,0.667,0.01
233,2006,12,Uttar Pradesh,Bahraich,0.03,0.05,1667.0,1667.0,1000.0,1444.0,1370.3333333333333,0.0,0.03
233,2007,12,Uttar Pradesh,Bahraich,0.01,0.02,2000.0,1667.0,1667.0,1000.0,1444.6666666666667,0.1997600479904018,0.03
233,2008,12,Uttar Pradesh,Bahraich,0.01,0.02,2000.0,2000.0,1667.0,1667.0,1778.0,0.0,0.01
233,2009,12,Uttar Pradesh,Bahraich,0.02,0.03,1500.0,2000.0,2000.0,1667.0,1889.0,-0.25,0.01
233,2010,12,Uttar Pradesh,Bahraich,0.03,0.05,1667.0,1500.0,2000.0,2000.0,1833.3333333333333,0.11133333333333328,0.02
233,2011,12,Uttar Pradesh,Bahraich,0.02,0.04,2000.0,1667.0,1500.0,2000.0,1722.3333333333333,0.1997600479904018,0.03
233,2012,12,Uttar Pradesh,Bahraich,0.02,0.04,2000.0,2000.0,1667.0,1500.0,1722.3333333333333,0.0,0.02
233,2013,12,Uttar Pradesh,Bahraich,0.02,0.05,2500.0,2000.0,2000.0,1667.0,1889.0,0.25,0.02
233,2014,12,Uttar Pradesh,Bahraich,0.03,0.05,1667.0,2500.0,2000.0,2000.0,2166.6666666666665,-0.33320000000000005,0.02
233,2015,12,Uttar Pradesh,Bahraich,0.01,0.01,1000.0,1667.0,2500.0,2000.0,2055.6666666666665,-0.4001199760047991,0.03
233,2016,12,Uttar Pradesh,Bahraich,0.02,0.03,1875.0,1000.0,1667.0,2500.0,1722.3333333333333,0.875,0.01
233,2017,12,Uttar Pradesh,Bahraich,0.01,0.03,1929.0,1875.0,1000.0,1667.0,1514.0,0.028799999999999937,0.02
233,2018,12,Uttar Pradesh,Bahraich,0.03,0.06,2033.0,1929.0,1875.0,1000.0,1601.3333333333333,0.05391394504924829,0.01
233,2019,12,Uttar Pradesh,Bahraich,0.03,0.06,2133.0,2033.0,1929.0,1875.0,1945.6666666666667,0.049188391539596754,0.03
234,1993,12,Uttar Pradesh,Sultanpur,0.65,0.75,1154.0,946.0,812.0,886.0,881.3333333333334,0.2198731501057083,0.74
234,1994,12,Uttar Pradesh,Sultanpur,0.54,0.6,1111.0,1154.0,946.0,812.0,970.6666666666666,-0.03726169844020799,0.65
234,1995,12,Uttar Pradesh,Sultanpur,0.63,0.73,1159.0,1111.0,1154.0,946.0,1070.3333333333333,0.04320432043204314,0.54
234,1996,12,Uttar Pradesh,Sultanpur,0.63,0.52,825.0,1159.0,1111.0,1154.0,1141.3333333333333,-0.28817946505608283,0.63
234,1997,12,Uttar Pradesh,Sultanpur,0.53,0.55,1038.0,825.0,1159.0,1111.0,1031.6666666666667,0.2581818181818183,0.63
234,1998,12,Uttar Pradesh,Sultanpur,0.51,0.64,1255.0,1038.0,825.0,1159.0,1007.3333333333334,0.2090558766859345,0.53
234,1999,12,Uttar Pradesh,Sultanpur,0.56,0.86,1536.0,1255.0,1038.0,825.0,1039.3333333333333,0.22390438247011946,0.51
234,2000,12,Uttar Pradesh,Sultanpur,0.62,0.96,1548.0,1536.0,1255.0,1038.0,1276.3333333333333,0.0078125,0.56
234,2001,12,Uttar Pradesh,Sultanpur,0.5,0.63,1260.0,1548.0,1536.0,1255.0,1446.3333333333333,-0.18604651162790697,0.62
234,2002,12,Uttar Pradesh,Sultanpur,0.4,0.55,1375.0,1260.0,1548.0,1536.0,1448.0,0.09126984126984117,0.5
234,2003,12,Uttar Pradesh,Sultanpur,0.26,0.36,1385.0,1375.0,1260.0,1548.0,1394.3333333333333,0.0072727272727273196,0.4
