dist_code,dist_name,state_name,year,rainfall_jun,rainfall_jul,rainfall_aug,rainfall_sep,rainfall_kharif,rainfall_annual
198,Etah,Uttar Pradesh,1991,0.81,3.43,10.33,3.05,17.62,19.15
198,Etah,Uttar Pradesh,1992,0.18,4.14,6.55,3.82,14.69,17.349999999999998
198,Etah,Uttar Pradesh,1993,3.01,5.59,3.23,9.11,20.939999999999998,22.43
198,Etah,Uttar Pradesh,1994,2.85,11.75,6.48,0.66,21.74,23.7
198,Etah,Uttar Pradesh,1995,2.17,3.2,11.14,4.79,21.3,23.630000000000003
198,Etah,Uttar Pradesh,1996,3.78,6.28,8.4,4.35,22.810000000000002,26.42
198,Etah,Uttar Pradesh,1997,2.43,3.44,3.94,1.67,11.48,16.46
198,Etah,Uttar Pradesh,1998,2.64,5.89,5.76,4.52,18.81,22.599999999999998
198,Etah,Uttar Pradesh,1999,0.7,5.28,5.52,3.09,14.59,15.9
198,Etah,Uttar Pradesh,2000,3.15,4.77,4.24,0.86,13.02,14.91
198,Etah,Uttar Pradesh,2001,2.29,5.98,2.31,0.94,11.52,13.48
198,Etah,Uttar Pradesh,2002,0.75,0.31,5.07,5.27,11.4,15.89
198,Etah,Uttar Pradesh,2003,2.28,7.55,4.38,4.56,18.77,20.939999999999998
198,Etah,Uttar Pradesh,2004,2.05,4.1,7.03,2.24,15.42,19.34
198,Etah,Uttar Pradesh,2005,1.48,8.21,1.97,4.23,15.890000000000002,17.560000000000002
198,Etah,Uttar Pradesh,2006,3.32,6.95,1.97,1.62,13.86,15.8
198,Etah,Uttar Pradesh,2007,3.53,4.9,4.63,1.99,15.049999999999999,18.71
198,Etah,Uttar Pradesh,2008,3.91,8.04,6.13,4.27,22.349999999999998,24.369999999999997
198,Etah,Uttar Pradesh,2009,1.18,3.85,4.27,4.25,13.55,18.5
198,Etah,Uttar Pradesh,2010,0.66,5.68,5.44,6.34,18.12,20.56
198,Etah,Uttar Pradesh,2011,4.77,4.54,7.53,4.2,21.04,23.03
198,Etah,Uttar Pradesh,2012,0.33,7.31,10.62,3.74,22.0,23.63
198,Etah,Uttar Pradesh,2013,6.2,7.87,11.22,3.59,28.88,35.82
198,Etah,Uttar Pradesh,2014,0.72,3.83,5.8,1.78,12.129999999999999,17.33
198,Etah,Uttar Pradesh,2015,2.56,4.82,5.64,1.98,15.0,21.28
198,Etah,Uttar Pradesh,2016,2.5,13.08,6.12,1.6,23.3,25.22
198,Etah,Uttar Pradesh,2017,3.4,4.35,4.5,3.64,15.89,18.0
198,Etah,Uttar Pradesh,2018,2.0,12.34,7.5,3.88,25.72,27.72
198,Etah,Uttar Pradesh,2019,0.54,6.17,7.04,4.45,18.2,21.85
199,Bareilly,Uttar Pradesh,1990,2.69,9.05,8.41,6.95,27.099999999999998,33.22
199,Bareilly,Uttar Pradesh,1991,2.25,2.36,12.95,4.43,21.99,24.75
199,Bareilly,Uttar Pradesh,1992,0.55,3.63,7.04,3.31,14.53,18.07
199,Bareilly,Uttar Pradesh,1993,6.07,5.81,3.46,4.63,19.97,22.11
199,Bareilly,Uttar Pradesh,1994,2.46,11.89,12.56,0.64,27.550000000000004,30.52
199,Bareilly,Uttar Pradesh,1995,3.21,4.3,11.73,3.87,23.110000000000003,25.96
199,Bareilly,Uttar Pradesh,1996,5.46,7.85,12.11,6.83,32.25,37.79
199,Bareilly,Uttar Pradesh,1997,4.86,5.24,5.6,1.3,17.0,22.830000000000002
199,Bareilly,Uttar Pradesh,1998,2.28,7.33,8.74,4.3,22.650000000000002,30.98
199,Bareilly,Uttar Pradesh,1999,1.11,10.12,4.13,7.1,22.46,24.56
199,Bareilly,Uttar Pradesh,2000,7.23,7.78,11.86,1.02,27.89,32.27
199,Bareilly,Uttar Pradesh,2001,5.6,13.68,2.89,0.78,22.950000000000003,25.74
199,Bareilly,Uttar Pradesh,2002,1.93,0.53,10.82,8.1,21.380000000000003,28.61
199,Bareilly,Uttar Pradesh,2003,2.04,11.96,11.98,11.33,37.31,41.410000000000004
199,Bareilly,Uttar Pradesh,2004,6.09,8.86,7.88,2.02,24.849999999999998,30.72
199,Bareilly,Uttar Pradesh,2005,3.57,9.89,4.47,13.02,30.95,34.94
199,Bareilly,Uttar Pradesh,2006,3.5,11.87,3.89,3.62,22.88,26.59
199,Bareilly,Uttar Pradesh,2007,5.3,13.55,6.99,6.04,31.880000000000003,37.81
199,Bareilly,Uttar Pradesh,2008,8.41,15.09,10.76,9.21,43.47,45.97
199,Bareilly,Uttar Pradesh,2009,2.26,7.31,11.63,7.1,28.300000000000004,33.38
199,Bareilly,Uttar Pradesh,2010,0.31,16.47,10.69,15.78,43.25,46.019999999999996
199,Bareilly,Uttar Pradesh,2011,9.22,10.31,12.48,7.72,39.730000000000004,43.57
199,Bareilly,Uttar Pradesh,2012,0.69,7.97,10.36,5.54,24.56,26.89
199,Bareilly,Uttar Pradesh,2013,12.21,15.3,11.22,4.13,42.86000000000001,50.45
199,Bareilly,Uttar Pradesh,2014,1.35,7.44,3.56,3.73,16.080000000000002,22.45
199,Bareilly,Uttar Pradesh,2015,8.69,9.44,8.57,3.95,30.65,37.74
199,Bareilly,Uttar Pradesh,2016,3.67,15.31,7.75,3.98,30.71,34.74
199,Bareilly,Uttar Pradesh,2017,2.89,11.37,6.66,7.21,28.130000000000003,30.63
199,Bareilly,Uttar Pradesh,2018,2.23,13.65,17.75,5.22,38.85,41.12
199,Bareilly,Uttar Pradesh,2019,2.27,11.88,7.04,4.09,25.28,31.060000000000002
200,Budaun,Uttar Pradesh,1990,2.5,9.46,6.42,5.79,24.17,29.62
200,Budaun,Uttar Pradesh,1991,1.61,2.13,12.77,4.25,20.759999999999998,22.93
200,Budaun,Uttar Pradesh,1992,0.48,3.6,6.82,3.4,14.3,17.71
200,Budaun,Uttar Pradesh,1993,5.19,4.69,3.02,5.33,18.23,20.09
200,Budaun,Uttar Pradesh,1994,2.66,11.35,10.67,0.65,25.33,27.94
200,Budaun,Uttar Pradesh,1995,3.51,4.01,10.89,3.74,22.15,24.54
200,Budaun,Uttar Pradesh,1996,4.74,7.41,10.76,5.9,28.810000000000002,34.0
200,Budaun,Uttar Pradesh,1997,3.99,4.43,4.91,1.58,14.91,20.32
200,Budaun,Uttar Pradesh,1998,2.28,6.89,7.71,3.9,20.779999999999998,27.7
200,Budaun,Uttar Pradesh,1999,0.73,8.95,4.51,6.5,20.689999999999998,22.45
200,Budaun,Uttar Pradesh,2000,6.13,6.7,10.25,0.83,23.909999999999997,27.63
200,Budaun,Uttar Pradesh,2001,4.66,11.53,2.7,0.73,19.619999999999997,22.21
200,Budaun,Uttar Pradesh,2002,1.5,0.58,9.24,7.37,18.69,24.86
200,Budaun,Uttar Pradesh,2003,1.88,9.69,9.99,9.94,31.5,35.0
200,Budaun,Uttar Pradesh,2004,5.08,7.46,7.1,2.26,21.9,26.97
200,Budaun,Uttar Pradesh,2005,2.97,8.93,3.6,10.76,26.259999999999998,29.46
200,Budaun,Uttar Pradesh,2006,3.45,10.31,3.2,3.0,19.96,23.04
200,Budaun,Uttar Pradesh,2007,4.63,10.99,5.95,4.96,26.53,31.64
200,Budaun,Uttar Pradesh,2008,7.12,13.47,9.54,8.17,38.3,40.37
200,Budaun,Uttar Pradesh,2009,1.9,6.16,9.74,6.53,24.330000000000002,29.310000000000002
200,Budaun,Uttar Pradesh,2010,0.37,12.96,8.56,12.95,34.84,37.36
200,Budaun,Uttar Pradesh,2011,7.89,8.5,11.11,6.4,33.9,36.85
200,Budaun,Uttar Pradesh,2012,0.53,7.55,9.74,4.84,22.66,24.77
200,Budaun,Uttar Pradesh,2013,10.16,12.72,10.58,3.89,37.35,44.34
200,Budaun,Uttar Pradesh,2014,1.01,5.92,3.47,3.38,13.780000000000001,19.24
200,Budaun,Uttar Pradesh,2015,6.94,8.01,7.56,3.64,26.15,32.54
200,Budaun,Uttar Pradesh,2016,2.92,14.66,7.49,3.52,28.59,31.71
200,Budaun,Uttar Pradesh,2017,2.8,8.73,5.85,5.8,23.180000000000003,25.23
200,Budaun,Uttar Pradesh,2018,1.73,14.06,14.62,4.28,34.69,36.64
200,Budaun,Uttar Pradesh,2019,1.25,11.52,6.34,3.72,22.83,27.25
201,Moradabad,Uttar Pradesh,1990,2.63,7.44,9.67,9.29,29.03,35.73
201,Moradabad,Uttar Pradesh,1991,2.84,3.51,13.32,4.88,24.55,27.75
201,Moradabad,Uttar Pradesh,1992,0.49,3.66,6.8,3.49,14.44,17.31
201,Moradabad,Uttar Pradesh,1993,4.94,9.4,5.59,6.46,26.39,29.32
201,Moradabad,Uttar Pradesh,1994,2.6,13.23,11.26,0.62,27.71,30.78
201,Moradabad,Uttar Pradesh,1995,2.01,4.08,12.7,5.38,24.169999999999998,28.02
201,Moradabad,Uttar Pradesh,1996,5.77,6.93,12.3,6.04,31.04,36.22
201,Moradabad,Uttar Pradesh,1997,4.45,5.52,6.14,2.01,18.119999999999997,25.52
201,Moradabad,Uttar Pradesh,1998,3.9,6.89,9.4,5.48,25.669999999999998,33.3
201,Moradabad,Uttar Pradesh,1999,2.39,6.86,3.19,5.26,17.7,20.09
201,Moradabad,Uttar Pradesh,2000,5.7,7.42,7.77,1.61,22.5,26.28
201,Moradabad,Uttar Pradesh,2001,5.57,9.66,4.47,1.38,21.08,24.95
201,Moradabad,Uttar Pradesh,2002,2.03,0.93,7.68,7.15,17.79,25.01
201,Moradabad,Uttar Pradesh,2003,3.45,15.01,9.1,7.09,34.650000000000006,38.8
201,Moradabad,Uttar Pradesh,2004,4.71,6.09,8.94,1.13,20.87,27.41
201,Moradabad,Uttar Pradesh,2005,2.77,9.15,4.99,10.07,26.98,31.040000000000003
201,Moradabad,Uttar Pradesh,2006,3.6,10.36,4.43,3.67,22.060000000000002,26.5
201,Moradabad,Uttar Pradesh,2007,4.69,10.55,8.61,4.58,28.43,34.93
201,Moradabad,Uttar Pradesh,2008,6.73,11.02,10.23,6.93,34.91,39.44
201,Moradabad,Uttar Pradesh,2009,1.73,6.56,8.79,6.62,23.7,28.599999999999998
201,Moradabad,Uttar Pradesh,2010,0.87,13.84,12.69,13.55,40.95,44.0
201,Moradabad,Uttar Pradesh,2011,6.18,9.31,10.19,7.81,33.49,37.42
201,Moradabad,Uttar Pradesh,2012,0.77,6.86,12.22,4.72,24.57,27.01
201,Moradabad,Uttar Pradesh,2013,10.51,13.43,11.62,4.04,39.599999999999994,47.629999999999995
201,Moradabad,Uttar Pradesh,2014,1.57,5.93,5.93,3.0,16.43,23.9
201,Moradabad,Uttar Pradesh,2015,5.77,9.49,8.42,2.6,26.28,33.27
201,Moradabad,Uttar Pradesh,2016,2.89,11.95,5.16,2.4,22.4,25.93
201,Moradabad,Uttar Pradesh,2017,3.59,7.53,5.55,6.66,23.330000000000002,26.0
201,Moradabad,Uttar Pradesh,2018,2.25,11.14,11.18,5.38,29.95,31.65
201,Moradabad,Uttar Pradesh,2019,1.39,8.2,6.29,3.08,18.96,25.23
202,Shahjahanpur,Uttar Pradesh,1990,2.92,13.16,5.74,5.91,27.73,32.92
202,Shahjahanpur,Uttar Pradesh,1991,2.1,1.64,14.09,5.17,23.0,25.25
202,Shahjahanpur,Uttar Pradesh,1992,1.52,4.42,7.22,4.0,17.16,20.669999999999998
202,Shahjahanpur,Uttar Pradesh,1993,6.39,4.3,2.64,4.39,17.72,20.099999999999998
202,Shahjahanpur,Uttar Pradesh,1994,2.58,10.61,11.48,1.15,25.82,28.59
202,Shahjahanpur,Uttar Pradesh,1995,4.72,4.21,10.29,3.51,22.729999999999997,24.759999999999998
202,Shahjahanpur,Uttar Pradesh,1996,4.34,7.49,10.35,6.74,28.92,34.98
202,Shahjahanpur,Uttar Pradesh,1997,4.23,5.13,4.5,2.35,16.21,21.82
202,Shahjahanpur,Uttar Pradesh,1998,1.76,8.57,8.51,2.79,21.63,28.93
202,Shahjahanpur,Uttar Pradesh,1999,0.89,9.65,4.26,7.3,22.1,24.19
202,Shahjahanpur,Uttar Pradesh,2000,7.49,7.32,13.32,1.14,29.270000000000003,33.46
202,Shahjahanpur,Uttar Pradesh,2001,5.91,12.67,3.74,0.79,23.11,26.36
202,Shahjahanpur,Uttar Pradesh,2002,1.98,1.4,9.6,8.03,21.009999999999998,26.81
202,Shahjahanpur,Uttar Pradesh,2003,1.69,9.88,11.24,11.79,34.6,38.64
202,Shahjahanpur,Uttar Pradesh,2004,6.93,9.46,6.85,3.24,26.480000000000004,31.86
202,Shahjahanpur,Uttar Pradesh,2005,3.86,10.61,5.33,12.16,31.959999999999997,36.07
202,Shahjahanpur,Uttar Pradesh,2006,4.9,12.59,4.48,3.33,25.300000000000004,29.35
202,Shahjahanpur,Uttar Pradesh,2007,5.12,14.13,7.47,6.03,32.75,39.160000000000004
202,Shahjahanpur,Uttar Pradesh,2008,9.5,16.69,11.33,10.06,47.580000000000005,49.940000000000005
202,Shahjahanpur,Uttar Pradesh,2009,2.05,7.51,12.14,8.18,29.88,35.65
202,Shahjahanpur,Uttar Pradesh,2010,0.5,15.75,9.46,14.94,40.65,43.72
202,Shahjahanpur,Uttar Pradesh,2011,10.35,10.85,13.93,7.34,42.47,45.8
202,Shahjahanpur,Uttar Pradesh,2012,0.64,8.83,10.77,6.8,27.040000000000003,29.72
202,Shahjahanpur,Uttar Pradesh,2013,12.93,14.97,10.35,4.18,42.43,49.68
202,Shahjahanpur,Uttar Pradesh,2014,1.33,9.21,3.85,4.35,18.740000000000002,24.61
202,Shahjahanpur,Uttar Pradesh,2015,7.87,8.63,7.67,3.3,27.470000000000002,34.6
202,Shahjahanpur,Uttar Pradesh,2016,2.82,16.25,7.51,3.94,30.52,33.78
202,Shahjahanpur,Uttar Pradesh,2017,2.63,10.16,8.06,5.39,26.240000000000002,28.81
202,Shahjahanpur,Uttar Pradesh,2018,2.03,16.7,15.25,3.73,37.71,39.92
202,Shahjahanpur,Uttar Pradesh,2019,1.99,14.08,6.62,4.85,27.54,32.39
203,Pilibhit,Uttar Pradesh,1990,2.85,12.16,7.27,6.15,28.43,34.33
203,Pilibhit,Uttar Pradesh,1991,2.59,1.8,12.56,4.18,21.13,23.91
203,Pilibhit,Uttar Pradesh,1992,1.81,4.63,7.35,3.72,17.509999999999998,21.11
203,Pilibhit,Uttar Pradesh,1993,7.53,4.89,2.82,3.73,18.97,21.47
203,Pilibhit,Uttar Pradesh,1994,2.34,10.5,13.15,1.19,27.180000000000003,30.23
203,Pilibhit,Uttar Pradesh,1995,4.32,4.5,11.22,3.52,23.56,26.07
203,Pilibhit,Uttar Pradesh,1996,5.05,7.91,11.13,7.98,32.07000000000001,38.230000000000004
203,Pilibhit,Uttar Pradesh,1997,5.35,5.62,4.89,1.5,17.36,22.869999999999997
203,Pilibhit,Uttar Pradesh,1998,1.45,8.59,8.77,2.85,21.66,30.08
203,Pilibhit,Uttar Pradesh,1999,1.14,10.73,4.02,6.66,22.55,24.88
203,Pilibhit,Uttar Pradesh,2000,8.66,8.31,14.13,1.06,32.160000000000004,37.11
203,Pilibhit,Uttar Pradesh,2001,6.78,15.27,3.53,0.86,26.44,29.45
203,Pilibhit,Uttar Pradesh,2002,2.22,0.91,11.29,8.21,22.630000000000003,29.52
203,Pilibhit,Uttar Pradesh,2003,1.74,12.47,12.71,12.44,39.36,43.75
203,Pilibhit,Uttar Pradesh,2004,7.52,11.52,7.71,2.83,29.58,35.86
203,Pilibhit,Uttar Pradesh,2005,4.56,12.68,6.49,13.78,37.51,42.48
203,Pilibhit,Uttar Pradesh,2006,5.02,14.2,5.2,3.77,28.189999999999998,32.89
203,Pilibhit,Uttar Pradesh,2007,6.2,17.42,8.4,7.0,39.02,46.42
203,Pilibhit,Uttar Pradesh,2008,11.21,17.76,11.88,10.54,51.39,53.96
203,Pilibhit,Uttar Pradesh,2009,2.47,9.04,13.77,8.47,33.75,39.9
203,Pilibhit,Uttar Pradesh,2010,0.43,20.22,11.58,17.76,49.989999999999995,53.33
203,Pilibhit,Uttar Pradesh,2011,14.03,11.69,15.28,8.94,49.94,54.669999999999995
203,Pilibhit,Uttar Pradesh,2012,0.91,9.43,11.42,8.05,29.81,32.59
203,Pilibhit,Uttar Pradesh,2013,15.87,18.65,11.44,4.39,50.349999999999994,58.57
203,Pilibhit,Uttar Pradesh,2014,1.88,12.04,4.46,4.39,22.77,30.06
203,Pilibhit,Uttar Pradesh,2015,10.02,9.84,8.28,3.33,31.47,39.96
203,Pilibhit,Uttar Pradesh,2016,3.88,17.52,8.04,4.44,33.879999999999995,38.03
203,Pilibhit,Uttar Pradesh,2017,3.05,13.38,8.52,6.54,31.49,34.89
203,Pilibhit,Uttar Pradesh,2018,2.94,16.99,17.3,4.83,42.06,45.26
203,Pilibhit,Uttar Pradesh,2019,3.26,13.82,7.52,5.52,30.119999999999997,36.89
204,Rampur,Uttar Pradesh,1990,2.69,8.99,9.56,8.09,29.330000000000002,35.96
204,Rampur,Uttar Pradesh,1991,3.07,2.81,13.09,4.37,23.34,26.58
204,Rampur,Uttar Pradesh,1992,0.67,4.14,7.13,3.38,15.32,18.72
204,Rampur,Uttar Pradesh,1993,6.39,7.22,4.67,5.19,23.470000000000002,26.28
204,Rampur,Uttar Pradesh,1994,2.58,12.76,13.86,0.77,29.97,33.44
204,Rampur,Uttar Pradesh,1995,2.92,4.93,12.64,4.53,25.020000000000003,28.43
204,Rampur,Uttar Pradesh,1996,5.94,8.27,13.54,7.73,35.480000000000004,41.69
204,Rampur,Uttar Pradesh,1997,5.64,7.31,6.44,1.38,20.77,27.63
204,Rampur,Uttar Pradesh,1998,2.27,9.04,9.93,4.41,25.65,34.96
204,Rampur,Uttar Pradesh,1999,1.85,10.14,3.87,6.84,22.7,25.1
204,Rampur,Uttar Pradesh,2000,7.54,8.64,12.17,1.74,30.09,34.72
204,Rampur,Uttar Pradesh,2001,6.66,15.37,4.22,1.08,27.33,30.79
204,Rampur,Uttar Pradesh,2002,2.35,0.89,11.67,8.44,23.35,31.2
204,Rampur,Uttar Pradesh,2003,2.43,13.78,13.02,11.71,40.94,45.7
204,Rampur,Uttar Pradesh,2004,6.98,10.47,8.98,1.99,28.42,35.15
204,Rampur,Uttar Pradesh,2005,3.89,11.74,5.87,13.79,35.29,40.08
204,Rampur,Uttar Pradesh,2006,3.97,13.44,5.05,4.0,26.46,31.32
204,Rampur,Uttar Pradesh,2007,5.4,15.97,9.15,6.75,37.27,44.14
204,Rampur,Uttar Pradesh,2008,9.69,16.45,12.12,9.36,47.62,50.91
204,Rampur,Uttar Pradesh,2009,2.5,8.47,12.53,7.66,31.16,36.98
204,Rampur,Uttar Pradesh,2010,0.69,19.18,13.25,17.76,50.88000000000001,54.18
204,Rampur,Uttar Pradesh,2011,9.76,13.15,13.85,8.79,45.55,50.339999999999996
204,Rampur,Uttar Pradesh,2012,0.95,8.92,12.27,6.94,29.080000000000002,31.86
204,Rampur,Uttar Pradesh,2013,14.73,17.38,12.28,4.22,48.61,57.42
204,Rampur,Uttar Pradesh,2014,1.7,10.06,4.91,3.82,20.490000000000002,28.61
204,Rampur,Uttar Pradesh,2015,9.14,10.42,8.91,3.47,31.94,40.38
204,Rampur,Uttar Pradesh,2016,3.94,15.06,6.9,3.76,29.659999999999997,34.3
204,Rampur,Uttar Pradesh,2017,3.46,12.03,7.84,8.09,31.419999999999998,35.35
204,Rampur,Uttar Pradesh,2018,3.45,12.45,16.58,5.43,37.91,40.769999999999996
204,Rampur,Uttar Pradesh,2019,3.59,10.35,8.47,4.51,26.92,34.85
205,Bijnor,Uttar Pradesh,1990,2.6,9.51,9.09,10.71,31.91,38.67
205,Bijnor,Uttar Pradesh,1991,4.48,4.13,14.55,5.18,28.34,31.54
205,Bijnor,Uttar Pradesh,1992,0.89,5.02,7.89,3.69,17.49,20.25
205,Bijnor,Uttar Pradesh,1993,5.05,10.38,8.65,7.6,31.68,36.01
205,Bijnor,Uttar Pradesh,1994,3.33,13.29,13.46,1.0,31.08,34.95
205,Bijnor,Uttar Pradesh,1995,2.13,6.17,12.91,6.06,27.27,31.61
205,Bijnor,Uttar Pradesh,1996,6.13,7.43,14.16,6.57,34.29,41.0
205,Bijnor,Uttar Pradesh,1997,5.23,8.76,7.49,2.41,23.89,33.46
205,Bijnor,Uttar Pradesh,1998,3.36,10.43,12.3,5.36,31.45,40.81
205,Bijnor,Uttar Pradesh,1999,3.55,6.96,3.3,5.7,19.509999999999998,22.03
205,Bijnor,Uttar Pradesh,2000,5.14,7.96,7.41,2.67,23.18,27.009999999999998
205,Bijnor,Uttar Pradesh,2001,7.43,12.52,7.48,1.83,29.259999999999998,34.25
205,Bijnor,Uttar Pradesh,2002,2.48,1.95,8.95,6.96,20.34,28.02
205,Bijnor,Uttar Pradesh,2003,3.31,13.97,10.35,7.74,35.370000000000005,40.45
205,Bijnor,Uttar Pradesh,2004,5.99,9.21,10.15,1.28,26.630000000000003,33.760000000000005
205,Bijnor,Uttar Pradesh,2005,2.81,11.6,6.89,10.09,31.39,36.339999999999996
205,Bijnor,Uttar Pradesh,2006,3.85,11.73,6.47,3.68,25.73,32.02
205,Bijnor,Uttar Pradesh,2007,3.96,14.02,12.44,5.24,35.660000000000004,42.769999999999996
205,Bijnor,Uttar Pradesh,2008,8.82,13.41,12.01,6.49,40.730000000000004,45.63
205,Bijnor,Uttar Pradesh,2009,2.17,7.84,9.24,6.84,26.09,32.1
205,Bijnor,Uttar Pradesh,2010,1.85,16.85,15.52,15.92,50.14,53.84
205,Bijnor,Uttar Pradesh,2011,7.95,12.77,12.75,8.44,41.91,46.93
205,Bijnor,Uttar Pradesh,2012,1.18,9.07,15.24,6.73,32.22,35.26
205,Bijnor,Uttar Pradesh,2013,15.66,15.06,13.45,4.37,48.54,57.5
205,Bijnor,Uttar Pradesh,2014,1.92,7.94,8.88,3.33,22.07,31.330000000000002
205,Bijnor,Uttar Pradesh,2015,5.47,11.11,10.12,2.34,29.039999999999996,37.37
205,Bijnor,Uttar Pradesh,2016,2.6,13.38,5.38,2.16,23.52,27.27
205,Bijnor,Uttar Pradesh,2017,4.42,6.86,6.22,6.94,24.44,28.65
205,Bijnor,Uttar Pradesh,2018,3.48,10.15,10.88,4.99,29.5,31.990000000000002
205,Bijnor,Uttar Pradesh,2019,1.67,8.71,7.31,3.54,21.23,28.44
206,Farrukhabad,Uttar Pradesh,1990,2.15,9.59,4.42,5.25,21.41,26.13
206,Farrukhabad,Uttar Pradesh,1991,1.03,2.33,12.27,3.68,19.31,20.97
206,Farrukhabad,Uttar Pradesh,1992,0.43,3.95,6.53,3.72,14.63,17.78
206,Farrukhabad,Uttar Pradesh,1993,3.89,3.95,2.8,7.07,17.71,19.47
206,Farrukhabad,Uttar Pradesh,1994,2.92,10.86,8.28,0.68,22.74,24.98
206,Farrukhabad,Uttar Pradesh,1995,3.56,3.89,10.09,4.19,21.73,23.67
206,Farrukhabad,Uttar Pradesh,1996,3.73,7.04,9.21,5.06,25.04,29.97
206,Farrukhabad,Uttar Pradesh,1997,2.9,4.15,4.32,2.14,13.510000000000002,18.93
206,Farrukhabad,Uttar Pradesh,1998,2.24,7.21,6.71,3.49,19.65,24.7
206,Farrukhabad,Uttar Pradesh,1999,0.57,7.24,5.0,5.39,18.2,19.669999999999998
206,Farrukhabad,Uttar Pradesh,2000,4.5,5.61,8.02,0.9,19.029999999999998,21.8
206,Farrukhabad,Uttar Pradesh,2001,3.71,8.78,3.1,0.74,16.33,18.95
206,Farrukhabad,Uttar Pradesh,2002,1.19,0.84,7.05,6.46,15.54,20.32
206,Farrukhabad,Uttar Pradesh,2003,1.79,7.26,7.29,7.87,24.21,27.21
206,Farrukhabad,Uttar Pradesh,2004,3.93,5.95,6.4,2.69,18.970000000000002,23.150000000000002
206,Farrukhabad,Uttar Pradesh,2005,2.32,8.51,2.68,7.44,20.95,23.38
206,Farrukhabad,Uttar Pradesh,2006,3.86,8.62,2.68,2.16,17.32,19.89
206,Farrukhabad,Uttar Pradesh,2007,3.73,7.91,5.14,3.48,20.26,24.55
206,Farrukhabad,Uttar Pradesh,2008,5.94,11.5,8.25,6.65,32.34,34.13
206,Farrukhabad,Uttar Pradesh,2009,1.37,4.86,7.1,6.0,19.33,24.56
206,Farrukhabad,Uttar Pradesh,2010,0.68,8.73,6.48,9.17,25.060000000000002,27.54
206,Farrukhabad,Uttar Pradesh,2011,6.56,6.52,9.3,4.78,27.16,29.28
206,Farrukhabad,Uttar Pradesh,2012,0.43,7.16,9.49,4.38,21.459999999999997,23.36
206,Farrukhabad,Uttar Pradesh,2013,7.98,9.55,9.85,3.41,30.790000000000003,37.410000000000004
206,Farrukhabad,Uttar Pradesh,2014,0.75,5.08,3.89,2.9,12.620000000000001,17.65
206,Farrukhabad,Uttar Pradesh,2015,4.37,6.26,5.71,2.83,19.17,25.28
206,Farrukhabad,Uttar Pradesh,2016,2.28,12.7,6.41,2.4,23.79,26.04
206,Farrukhabad,Uttar Pradesh,2017,2.62,6.31,5.94,3.87,18.740000000000002,20.74
206,Farrukhabad,Uttar Pradesh,2018,1.64,13.37,10.25,3.37,28.63,30.259999999999998
206,Farrukhabad,Uttar Pradesh,2019,0.94,9.43,6.67,4.21,21.25,24.89
207,Etawah,Uttar Pradesh,1990,1.92,9.44,3.93,7.61,22.9,26.4
207,Etawah,Uttar Pradesh,1991,0.53,3.97,12.36,2.63,19.49,20.65
207,Etawah,Uttar Pradesh,1992,0.32,5.05,7.37,5.09,17.83,21.06
207,Etawah,Uttar Pradesh,1993,2.31,3.64,2.91,9.98,18.84,20.42
207,Etawah,Uttar Pradesh,1994,3.62,9.91,7.05,0.93,21.51,23.12
207,Etawah,Uttar Pradesh,1995,3.11,5.67,10.27,6.64,25.689999999999998,27.13
207,Etawah,Uttar Pradesh,1996,2.89,9.37,7.96,5.06,25.279999999999998,30.459999999999997
207,Etawah,Uttar Pradesh,1997,1.74,4.06,5.65,3.93,15.379999999999999,22.26
207,Etawah,Uttar Pradesh,1998,2.3,8.71,6.6,4.17,21.78,24.42
207,Etawah,Uttar Pradesh,1999,0.72,7.2,5.69,5.63,19.24,20.68
207,Etawah,Uttar Pradesh,2000,1.96,5.3,5.74,1.05,14.05,15.4
207,Etawah,Uttar Pradesh,2001,4.54,7.46,5.68,0.55,18.23,21.8
207,Etawah,Uttar Pradesh,2002,1.49,1.31,5.97,5.9,14.67,17.93
207,Etawah,Uttar Pradesh,2003,1.29,5.0,5.94,6.98,19.21,22.220000000000002
207,Etawah,Uttar Pradesh,2004,2.81,4.81,6.62,3.21,17.45,20.44
207,Etawah,Uttar Pradesh,2005,2.24,9.2,2.0,4.33,17.77,19.919999999999998
207,Etawah,Uttar Pradesh,2006,5.04,6.65,2.87,1.53,16.090000000000003,18.29
207,Etawah,Uttar Pradesh,2007,2.95,5.16,4.54,2.39,15.04,18.45
207,Etawah,Uttar Pradesh,2008,6.7,10.31,8.53,5.79,31.33,32.79
207,Etawah,Uttar Pradesh,2009,0.7,3.78,4.42,6.6,15.499999999999998,21.57
207,Etawah,Uttar Pradesh,2010,1.83,5.04,6.52,7.24,20.630000000000003,23.44
207,Etawah,Uttar Pradesh,2011,5.32,7.38,7.29,3.62,23.61,24.7
207,Etawah,Uttar Pradesh,2012,0.72,6.58,9.06,3.9,20.259999999999998,21.85
207,Etawah,Uttar Pradesh,2013,6.05,6.7,9.24,2.24,24.230000000000004,30.41
207,Etawah,Uttar Pradesh,2014,0.72,5.76,4.3,3.88,14.66,20.15
207,Etawah,Uttar Pradesh,2015,2.25,6.21,3.52,3.15,15.13,21.11
207,Etawah,Uttar Pradesh,2016,2.07,10.11,7.13,1.14,20.45,22.919999999999998
207,Etawah,Uttar Pradesh,2017,2.1,5.54,5.98,1.96,15.580000000000002,17.3
