"Dist Code","Year","State Code","State Name","Dist Name","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)"
"232","2003","12","Uttar Pradesh","Gonda","0.06","0.07","1167.0","0.0","0.0","0.0","0.08","0.12","1500.0","0.01","0.02","2000.0"
"232","2004","12","Uttar Pradesh","Gonda","0.06","0.07","1167.0","0.0","0.0","0.0","0.03","0.05","1667.0","-1.0","-1.0","-1.0"
"232","2005","12","Uttar Pradesh","Gonda","0.03","0.03","1000.0","0.0","0.0","0.0","0.06","0.11","1833.0","-1.0","-1.0","-1.0"
"232","2006","12","Uttar Pradesh","Gonda","0.04","0.04","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"232","2007","12","Uttar Pradesh","Gonda","0.03","0.02","667.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"232","2008","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"232","2009","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"232","2010","12","Uttar Pradesh","Gonda","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"232","2011","12","Uttar Pradesh","Gonda","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"232","2012","12","Uttar Pradesh","Gonda","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"232","2013","12","Uttar Pradesh","Gonda","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"232","2014","12","Uttar Pradesh","Gonda","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"232","2015","12","Uttar Pradesh","Gonda","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"232","2016","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","2017","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","2018","12","Uttar Pradesh","Gonda","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"232","2019","12","Uttar Pradesh","Gonda","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"233","1990","12","Uttar Pradesh","Bahraich","0.93","1.0","1075.0","0.0","0.0","0.0","0.2","0.18","900.0","0.0","0.0","0.0"
"233","1991","12","Uttar Pradesh","Bahraich","1.07","0.96","897.0","0.0","0.0","0.0","0.25","0.2","800.0","0.0","0.0","0.0"
"233","1992","12","Uttar Pradesh","Bahraich","1.22","0.87","713.0","0.0","0.0","0.0","0.27","0.26","963.0","0.0","0.0","0.0"
"233","1993","12","Uttar Pradesh","Bahraich","0.69","0.89","1290.0","0.0","0.0","0.0","0.24","0.28","1167.0","0.0","0.0","0.0"
"233","1994","12","Uttar Pradesh","Bahraich","0.65","0.58","892.0","0.0","0.0","0.0","0.24","0.26","1083.0","0.0","0.0","0.0"
"233","1995","12","Uttar Pradesh","Bahraich","1.06","1.47","1387.0","0.0","0.0","0.0","0.27","0.32","1185.0","0.0","0.0","0.0"
"233","1996","12","Uttar Pradesh","Bahraich","1.19","0.97","815.0","0.0","0.0","0.0","0.31","0.26","839.0","0.0","0.0","0.0"
"233","1997","12","Uttar Pradesh","Bahraich","0.35","0.39","1114.0","0.0","0.0","0.0","0.32","0.56","1750.0","-1.0","-1.0","-1.0"
"233","1998","12","Uttar Pradesh","Bahraich","0.37","0.33","892.0","0.0","0.0","0.0","0.28","0.42","1500.0","-1.0","-1.0","-1.0"
"233","1999","12","Uttar Pradesh","Bahraich","0.31","0.21","677.0","0.0","0.0","0.0","0.29","0.49","1690.0","0.0","0.0","0.0"
"233","2000","12","Uttar Pradesh","Bahraich","0.3","0.37","1233.0","0.0","0.0","0.0","0.29","0.5","1724.0","-1.0","-1.0","-1.0"
"233","2001","12","Uttar Pradesh","Bahraich","0.39","0.46","1179.0","0.0","0.0","0.0","0.21","0.34","1619.0","-1.0","-1.0","-1.0"
"233","2002","12","Uttar Pradesh","Bahraich","0.14","0.16","1143.0","0.0","0.0","0.0","0.02","0.04","2000.0","0.06","0.09","1500.0"
"233","2003","12","Uttar Pradesh","Bahraich","0.1","0.12","1200.0","0.0","0.0","0.0","0.09","0.13","1444.0","0.0","0.0","0.0"
"233","2004","12","Uttar Pradesh","Bahraich","0.06","0.06","1000.0","0.0","0.0","0.0","0.01","0.01","1000.0","-1.0","-1.0","-1.0"
"233","2005","12","Uttar Pradesh","Bahraich","0.07","0.08","1143.0","0.0","0.0","0.0","0.03","0.05","1667.0","-1.0","-1.0","-1.0"
"233","2006","12","Uttar Pradesh","Bahraich","0.07","0.07","1000.0","0.0","0.0","0.0","0.03","0.05","1667.0","-1.0","-1.0","-1.0"
"233","2007","12","Uttar Pradesh","Bahraich","0.06","0.06","1000.0","0.0","0.0","0.0","0.01","0.02","2000.0","-1.0","-1.0","-1.0"
"233","2008","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.01","0.02","2000.0","-1.0","-1.0","-1.0"
"233","2009","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.03","1500.0","-1.0","-1.0","-1.0"
"233","2010","12","Uttar Pradesh","Bahraich","0.06","0.07","1167.0","-1.0","-1.0","-1.0","0.03","0.05","1667.0","-1.0","-1.0","-1.0"
"233","2011","12","Uttar Pradesh","Bahraich","0.05","0.06","1200.0","-1.0","-1.0","-1.0","0.02","0.04","2000.0","-1.0","-1.0","-1.0"
"233","2012","12","Uttar Pradesh","Bahraich","0.05","0.06","1200.0","0.0","0.0","0.0","0.02","0.04","2000.0","-1.0","-1.0","-1.0"
"233","2013","12","Uttar Pradesh","Bahraich","0.04","0.04","1000.0","0.0","0.0","0.0","0.02","0.05","2500.0","-1.0","-1.0","-1.0"
"233","2014","12","Uttar Pradesh","Bahraich","0.07","0.07","1000.0","0.0","0.0","0.0","0.03","0.05","1667.0","0.0","0.0","0.0"
"233","2015","12","Uttar Pradesh","Bahraich","0.01","0.01","1000.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0"
"233","2016","12","Uttar Pradesh","Bahraich","0.05","0.06","1058.0","-1.0","0.0","0.0","0.02","0.03","1875.0","-1.0","-1.0","-1.0"
"233","2017","12","Uttar Pradesh","Bahraich","0.05","0.07","1241.0","-1.0","0.0","0.0","0.01","0.03","1929.0","-1.0","-1.0","-1.0"
"233","2018","12","Uttar Pradesh","Bahraich","0.04","0.05","1286.0","0.0","0.0","0.0","0.03","0.06","2033.0","0.0","0.0","0.0"
"233","2019","12","Uttar Pradesh","Bahraich","0.04","0.05","1184.0","0.0","0.0","0.0","0.03","0.06","2133.0","0.0","0.0","0.0"
"234","1990","12","Uttar Pradesh","Sultanpur","9.52","13.21","1388.0","0.0","0.0","0.0","0.7","0.62","886.0","0.0","0.0","0.0"
"234","1991","12","Uttar Pradesh","Sultanpur","9.68","8.71","900.0","0.0","0.0","0.0","0.69","0.56","812.0","0.0","0.0","0.0"
"234","1992","12","Uttar Pradesh","Sultanpur","9.48","8.42","888.0","0.0","0.0","0.0","0.74","0.7","946.0","0.0","0.0","0.0"
"234","1993","12","Uttar Pradesh","Sultanpur","9.73","12.52","1287.0","0.0","0.0","0.0","0.65","0.75","1154.0","0.0","0.0","0.0"
"234","1994","12","Uttar Pradesh","Sultanpur","10.05","9.07","902.0","0.0","0.0","0.0","0.54","0.6","1111.0","0.0","0.0","0.0"
"234","1995","12","Uttar Pradesh","Sultanpur","9.77","13.58","1390.0","0.0","0.0","0.0","0.63","0.73","1159.0","0.0","0.0","0.0"
"234","1996","12","Uttar Pradesh","Sultanpur","9.92","8.08","815.0","0.0","0.0","0.0","0.63","0.52","825.0","0.0","0.0","0.0"
"234","1997","12","Uttar Pradesh","Sultanpur","9.79","12.93","1321.0","0.0","0.0","0.0","0.53","0.55","1038.0","-1.0","-1.0","-1.0"
"234","1998","12","Uttar Pradesh","Sultanpur","9.44","3.65","387.0","0.0","0.0","0.0","0.51","0.64","1255.0","-1.0","-1.0","-1.0"
"234","1999","12","Uttar Pradesh","Sultanpur","9.43","8.85","938.0","0.0","0.0","0.0","0.56","0.86","1536.0","0.1","0.16","1600.0"
"234","2000","12","Uttar Pradesh","Sultanpur","9.29","7.08","762.0","0.0","0.0","0.0","0.62","0.96","1548.0","-1.0","-1.0","-1.0"
"234","2001","12","Uttar Pradesh","Sultanpur","9.09","8.53","938.0","0.0","0.0","0.0","0.5","0.63","1260.0","-1.0","-1.0","-1.0"
"234","2002","12","Uttar Pradesh","Sultanpur","7.54","6.42","851.0","0.0","0.0","0.0","0.4","0.55","1375.0","0.01","0.01","1000.0"
"234","2003","12","Uttar Pradesh","Sultanpur","8.33","8.04","965.0","0.0","0.0","0.0","0.26","0.36","1385.0","0.0","0.0","0.0"
"234","2004","12","Uttar Pradesh","Sultanpur","8.26","5.68","688.0","0.0","0.0","0.0","1.0","1.6","1600.0","-1.0","-1.0","-1.0"
"234","2005","12","Uttar Pradesh","Sultanpur","7.7","6.67","866.0","0.0","0.0","0.0","0.35","0.53","1514.0","-1.0","-1.0","-1.0"
"234","2006","12","Uttar Pradesh","Sultanpur","7.69","5.82","757.0","0.0","0.0","0.0","0.25","0.38","1520.0","-1.0","-1.0","-1.0"
"234","2007","12","Uttar Pradesh","Sultanpur","7.72","6.78","878.0","0.0","0.0","0.0","0.24","0.37","1542.0","-1.0","-1.0","-1.0"
"234","2008","12","Uttar Pradesh","Sultanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.25","0.42","1680.0","-1.0","-1.0","-1.0"
"234","2009","12","Uttar Pradesh","Sultanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.27","0.45","1667.0","-1.0","-1.0","-1.0"
"234","2010","12","Uttar Pradesh","Sultanpur","4.95","3.4","687.0","-1.0","-1.0","-1.0","0.15","0.13","867.0","-1.0","-1.0","-1.0"
"234","2011","12","Uttar Pradesh","Sultanpur","4.88","4.14","848.0","-1.0","-1.0","-1.0","0.15","0.28","1867.0","-1.0","-1.0","-1.0"
"234","2012","12","Uttar Pradesh","Sultanpur","4.84","4.02","831.0","0.0","0.0","0.0","0.14","0.12","857.0","-1.0","-1.0","-1.0"
"234","2013","12","Uttar Pradesh","Sultanpur","4.95","2.05","414.0","0.0","0.0","0.0","0.16","0.15","938.0","-1.0","-1.0","-1.0"
"234","2014","12","Uttar Pradesh","Sultanpur","4.86","5.25","1080.0","0.0","0.0","0.0","0.17","0.21","1235.0","0.0","0.0","0.0"
"234","2015","12","Uttar Pradesh","Sultanpur","6.65","6.3","947.0","0.0","0.0","0.0","0.13","0.07","538.0","0.0","0.0","0.0"
"234","2016","12","Uttar Pradesh","Sultanpur","4.8","5.91","1230.0","-1.0","0.0","0.0","0.13","0.11","799.0","-1.0","-1.0","-1.0"
"234","2017","12","Uttar Pradesh","Sultanpur","4.37","3.17","724.0","-1.0","0.0","0.0","0.13","0.26","1970.0","-1.0","-1.0","-1.0"
"234","2018","12","Uttar Pradesh","Sultanpur","2.16","1.43","661.0","0.0","0.0","0.0","0.2","0.42","2069.0","0.0","0.0","0.0"
"234","2019","12","Uttar Pradesh","Sultanpur","4.91","6.67","1359.0","0.0","0.0","0.0","0.21","0.46","2164.0","0.0","0.0","0.0"
"235","1990","12","Uttar Pradesh","Pratapgarh","6.25","5.9","944.0","0.0","0.0","0.0","16.32","14.69","900.0","0.0","0.0","0.0"
"235","1991","12","Uttar Pradesh","Pratapgarh","6.08","4.77","785.0","0.0","0.0","0.0","15.77","11.93","756.0","0.0","0.0","0.0"
"235","1992","12","Uttar Pradesh","Pratapgarh","6.17","4.68","759.0","0.0","0.0","0.0","16.31","19.08","1170.0","0.0","0.0","0.0"
"235","1993","12","Uttar Pradesh","Pratapgarh","6.47","6.78","1048.0","0.0","0.0","0.0","16.12","15.85","983.0","0.0","0.0","0.0"
"235","1994","12","Uttar Pradesh","Pratapgarh","6.48","5.57","860.0","0.0","0.0","0.0","15.73","16.84","1071.0","0.0","0.0","0.0"
"235","1995","12","Uttar Pradesh","Pratapgarh","6.83","8.58","1256.0","0.0","0.0","0.0","15.44","23.82","1543.0","0.0","0.0","0.0"
"235","1996","12","Uttar Pradesh","Pratapgarh","6.54","6.79","1038.0","0.0","0.0","0.0","14.32","17.8","1243.0","0.0","0.0","0.0"
"235","1997","12","Uttar Pradesh","Pratapgarh","6.36","7.22","1135.0","0.0","0.0","0.0","14.32","17.91","1251.0","-1.0","-1.0","-1.0"
"235","1998","12","Uttar Pradesh","Pratapgarh","7.22","5.58","773.0","0.0","0.0","0.0","19.82","12.36","624.0","-1.0","-1.0","-1.0"
"235","1999","12","Uttar Pradesh","Pratapgarh","6.03","4.02","667.0","0.0","0.0","0.0","13.99","11.31","808.0","0.01","0.02","2000.0"
"235","2000","12","Uttar Pradesh","Pratapgarh","6.07","7.79","1283.0","0.0","0.0","0.0","13.95","14.43","1034.0","-1.0","-1.0","-1.0"
"235","2001","12","Uttar Pradesh","Pratapgarh","6.09","6.6","1084.0","0.0","0.0","0.0","14.04","16.31","1162.0","-1.0","-1.0","-1.0"
"235","2002","12","Uttar Pradesh","Pratapgarh","4.27","4.25","995.0","0.0","0.0","0.0","15.01","14.09","939.0","0.0","0.0","0.0"
"235","2003","12","Uttar Pradesh","Pratapgarh","4.88","5.14","1053.0","0.0","0.0","0.0","13.44","16.51","1228.0","0.01","0.01","1000.0"
"235","2004","12","Uttar Pradesh","Pratapgarh","3.56","4.14","1163.0","0.0","0.0","0.0","14.57","11.67","801.0","-1.0","-1.0","-1.0"
"235","2005","12","Uttar Pradesh","Pratapgarh","3.93","6.03","1534.0","0.0","0.0","0.0","12.84","12.14","945.0","-1.0","-1.0","-1.0"
"235","2006","12","Uttar Pradesh","Pratapgarh","3.31","4.77","1441.0","0.0","0.0","0.0","10.16","9.48","933.0","-1.0","-1.0","-1.0"
"235","2007","12","Uttar Pradesh","Pratapgarh","3.32","3.66","1102.0","0.0","0.0","0.0","10.08","7.46","740.0","-1.0","-1.0","-1.0"
"235","2008","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","10.98","7.67","699.0","-1.0","-1.0","-1.0"
"235","2009","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","10.62","6.63","624.0","-1.0","-1.0","-1.0"
"235","2010","12","Uttar Pradesh","Pratapgarh","3.41","4.36","1279.0","-1.0","-1.0","-1.0","10.44","7.92","759.0","-1.0","-1.0","-1.0"
"235","2011","12","Uttar Pradesh","Pratapgarh","3.43","4.21","1227.0","-1.0","-1.0","-1.0","10.31","7.85","761.0","-1.0","-1.0","-1.0"
"235","2012","12","Uttar Pradesh","Pratapgarh","3.35","4.61","1376.0","0.0","0.0","0.0","10.95","8.42","769.0","-1.0","-1.0","-1.0"
"235","2013","12","Uttar Pradesh","Pratapgarh","3.52","3.65","1037.0","0.0","0.0","0.0","10.82","8.85","818.0","-1.0","-1.0","-1.0"
"235","2014","12","Uttar Pradesh","Pratapgarh","3.22","5.51","1711.0","0.0","0.0","0.0","9.86","7.73","784.0","0.0","0.0","0.0"
"235","2015","12","Uttar Pradesh","Pratapgarh","3.51","3.01","858.0","0.0","0.0","0.0","9.28","6.68","720.0","0.0","0.0","0.0"
"235","2016","12","Uttar Pradesh","Pratapgarh","3.35","3.45","1031.0","-1.0","0.0","0.0","10.28","8.54","831.0","-1.0","-1.0","-1.0"
"235","2017","12","Uttar Pradesh","Pratapgarh","3.3","2.67","810.0","-1.0","0.0","0.0","9.44","7.4","784.0","-1.0","-1.0","-1.0"
"235","2018","12","Uttar Pradesh","Pratapgarh","2.49","2.29","919.0","0.0","0.0","0.0","10.27","14.38","1400.0","0.0","0.0","0.0"
"235","2019","12","Uttar Pradesh","Pratapgarh","3.19","4.1","1287.0","0.0","0.0","0.0","11.48","14.07","1226.0","0.0","0.0","0.0"
"236","1990","12","Uttar Pradesh","Barabanki","7.75","8.36","1079.0","0.0","0.0","0.0","0.79","0.7","886.0","0.0","0.0","0.0"
"236","1991","12","Uttar Pradesh","Barabanki","7.67","6.9","900.0","0.0","0.0","0.0","0.65","0.53","815.0","0.0","0.0","0.0"
"236","1992","12","Uttar Pradesh","Barabanki","7.65","5.44","711.0","0.0","0.0","0.0","0.83","0.79","952.0","0.0","0.0","0.0"
"236","1993","12","Uttar Pradesh","Barabanki","8.11","10.44","1287.0","0.0","0.0","0.0","0.85","0.98","1153.0","0.0","0.0","0.0"
"236","1994","12","Uttar Pradesh","Barabanki","7.78","7.02","902.0","0.0","0.0","0.0","0.7","0.77","1100.0","0.0","0.0","0.0"
"236","1995","12","Uttar Pradesh","Barabanki","7.73","10.75","1391.0","0.0","0.0","0.0","0.83","0.97","1169.0","0.0","0.0","0.0"
"236","1996","12","Uttar Pradesh","Barabanki","7.06","5.72","810.0","0.0","0.0","0.0","0.88","0.73","830.0","0.0","0.0","0.0"
"236","1997","12","Uttar Pradesh","Barabanki","5.39","3.47","644.0","0.0","0.0","0.0","0.84","0.88","1048.0","-1.0","-1.0","-1.0"
"236","1998","12","Uttar Pradesh","Barabanki","4.69","1.1","235.0","0.0","0.0","0.0","0.89","1.1","1236.0","-1.0","-1.0","-1.0"
"236","1999","12","Uttar Pradesh","Barabanki","4.59","2.49","542.0","0.0","0.0","0.0","0.79","1.2","1519.0","0.01","0.02","2000.0"
"236","2000","12","Uttar Pradesh","Barabanki","4.2","3.2","762.0","0.0","0.0","0.0","0.82","1.28","1561.0","-1.0","-1.0","-1.0"
"236","2001","12","Uttar Pradesh","Barabanki","4.3","4.75","1105.0","0.0","0.0","0.0","0.9","1.13","1256.0","-1.0","-1.0","-1.0"
"236","2002","12","Uttar Pradesh","Barabanki","3.91","2.86","731.0","0.0","0.0","0.0","1.11","1.53","1378.0","0.0","0.0","0.0"
"236","2003","12","Uttar Pradesh","Barabanki","4.5","3.91","869.0","0.0","0.0","0.0","0.97","1.33","1371.0","0.01","0.01","1000.0"
"236","2004","12","Uttar Pradesh","Barabanki","4.95","4.15","838.0","0.0","0.0","0.0","0.85","1.36","1600.0","-1.0","-1.0","-1.0"
"236","2005","12","Uttar Pradesh","Barabanki","4.08","1.97","483.0","0.0","0.0","0.0","0.86","1.3","1512.0","-1.0","-1.0","-1.0"
"236","2006","12","Uttar Pradesh","Barabanki","3.8","4.26","1121.0","0.0","0.0","0.0","0.93","1.4","1505.0","-1.0","-1.0","-1.0"
"236","2007","12","Uttar Pradesh","Barabanki","3.03","2.66","878.0","0.0","0.0","0.0","0.91","1.41","1549.0","-1.0","-1.0","-1.0"
"236","2008","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.72","1.2","1667.0","-1.0","-1.0","-1.0"
"236","2009","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.7","1.18","1686.0","-1.0","-1.0","-1.0"
"236","2010","12","Uttar Pradesh","Barabanki","1.79","2.31","1291.0","-1.0","-1.0","-1.0","0.64","0.55","859.0","-1.0","-1.0","-1.0"
"236","2011","12","Uttar Pradesh","Barabanki","1.73","2.06","1191.0","-1.0","-1.0","-1.0","0.61","1.13","1852.0","-1.0","-1.0","-1.0"
"236","2012","12","Uttar Pradesh","Barabanki","1.57","1.66","1057.0","0.0","0.0","0.0","0.52","0.34","654.0","-1.0","-1.0","-1.0"
"236","2013","12","Uttar Pradesh","Barabanki","1.08","0.52","481.0","0.0","0.0","0.0","0.48","0.45","938.0","-1.0","-1.0","-1.0"
"236","2014","12","Uttar Pradesh","Barabanki","1.12","1.21","1080.0","0.0","0.0","0.0","0.58","0.71","1224.0","0.0","0.0","0.0"
"236","2015","12","Uttar Pradesh","Barabanki","0.75","0.7","933.0","0.0","0.0","0.0","0.45","0.24","533.0","0.0","0.0","0.0"
"236","2016","12","Uttar Pradesh","Barabanki","1.38","1.68","1217.0","-1.0","0.0","0.0","0.42","0.31","736.0","-1.0","-1.0","-1.0"
"236","2017","12","Uttar Pradesh","Barabanki","1.24","0.9","725.0","-1.0","0.0","0.0","0.55","1.09","1973.0","-1.0","-1.0","-1.0"
"236","2018","12","Uttar Pradesh","Barabanki","0.45","0.3","662.0","0.0","0.0","0.0","0.64","1.33","2069.0","0.0","0.0","0.0"
"236","2019","12","Uttar Pradesh","Barabanki","1.3","1.77","1358.0","0.0","0.0","0.0","0.44","0.96","2160.0","0.0","0.0","0.0"
"237","1990","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"237","1991","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.03","750.0","0.0","0.0","0.0"
"237","1992","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"237","1993","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"237","1994","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"237","1995","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"237","1996","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"237","1997","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"237","1998","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"237","1999","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.5","4.74","1354.0"
"237","2000","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.85","6.06","1574.0"
"237","2001","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.05","4.89","1603.0"
"237","2002","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.08","6.56","1291.0"
"237","2003","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.98","4.99","1254.0"
"237","2004","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.81","5.2","1365.0"
"237","2005","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.59","5.08","1415.0"
"237","2006","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.72","2.5","1453.0"
"237","2007","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.18","6.28","1502.0"
"237","2008","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.25","4.02","1237.0"
"237","2009","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.13","3.04","1427.0"
"237","2010","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.91","3.72","1278.0"
"237","2011","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.88","4.26","1479.0"
"237","2012","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.82","3.77","1337.0"
"237","2013","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.22","4.47","1388.0"
"237","2014","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.37","3.56","1502.0"
"237","2015","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5","3.83","1532.0"
"237","2016","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","2.48","3.59","1450.0"
"237","2017","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","1.9","3.11","1635.0"
"237","2018","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","1.65","1172.0"
"237","2019","16","Uttarakhand","Nainital","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.92","3.25","1691.0"
"238","1990","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"238","1991","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"238","1992","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"238","1993","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"238","1994","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"238","1995","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"238","1996","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"238","1997","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"238","1998","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0"
"238","1999","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36.05","42.44","1177.0"
"238","2000","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.58","34.36","1088.0"
"238","2001","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.17","37.62","1101.0"
"238","2002","16","Uttarakhand","Almorah","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.58","27.6","798.0"
